channel_id,title,published_at,country,uploads_playlist,subscriber_count,view_count,video_count
UCTQk7LiU-V26XIeHgsbtdJw,웨이채널way channel,2016-11-29T09:03:14Z,KR,UUTQk7LiU-V26XIeHgsbtdJw,187000,16147335,179
UCMSz_yah88yZMC6js2p149A,로빈의밥상,2023-11-05T05:53:12.483344Z,KR,UUMSz_yah88yZMC6js2p149A,231000,21992947,377
UCgg1iWaX6DY9n07-1LRumPg,수빈TV,2018-01-11T13:03:19Z,,UUgg1iWaX6DY9n07-1LRumPg,186000,99174461,862
UC9H7EEQSfQCuVR_sLdWfpcA,현주투성이,2024-06-27T11:19:04.906526Z,KR,UU9H7EEQSfQCuVR_sLdWfpcA,206000,56760311,168
UCDlQHmQQJvQoiTdrCQdg_nA,얼이와빵이 ALLBBANG,2014-08-31T06:19:13Z,KR,UUDlQHmQQJvQoiTdrCQdg_nA,189000,34366002,861
UCuwnt_REmD4YsCtFJRoqjFw,로자르,2016-11-10T19:48:38Z,KR,UUuwnt_REmD4YsCtFJRoqjFw,195000,142091406,2173
UC9tIwGVzon1Ac56BqI_9JAQ,아뽀TV,2019-09-06T06:41:22Z,KR,UU9tIwGVzon1Ac56BqI_9JAQ,190000,102393841,610
UCtgxU2xLh0e_plv0G7wdU9w,큐영 QYOUNG,2015-01-07T04:22:52Z,KR,UUtgxU2xLh0e_plv0G7wdU9w,189000,82178095,1012
UCKHLAo7XoeP5s2GhCC75uGA,김형준의 야구야구 YagooYagu,2018-12-06T13:44:59Z,KR,UUKHLAo7XoeP5s2GhCC75uGA,193000,211799538,3532
UCRYW4oLwQFhyGqnj_hbQ5Tg,caro Vlogs 까로,2019-04-13T12:28:57Z,KR,UURYW4oLwQFhyGqnj_hbQ5Tg,188000,51806952,526
UCyChocK7-g2FMThpEjzbUJw,PMY,2022-02-04T16:31:30.321758Z,KR,UUyChocK7-g2FMThpEjzbUJw,188000,70097651,1056
UCxZycAwmbO0J_ei9UJ_1udg,Kaya ASMR,2015-08-04T18:06:13Z,,UUxZycAwmbO0J_ei9UJ_1udg,187000,51833747,407
UCXyga31pA_sA5mbl9m5fOOg,살다보면,2019-01-19T09:59:07Z,KR,UUXyga31pA_sA5mbl9m5fOOg,189000,26162181,128
UCKAAKPx4BLiwmQwC0DJ2x1w,G.NA 지나 (Official YouTube Channel),2010-07-08T05:06:13Z,,UUKAAKPx4BLiwmQwC0DJ2x1w,188000,102939519,26
UCTqenvDOOdnJz6tcAXtJsZw,안동MBC PLUS,2018-05-28T01:20:17Z,KR,UUTqenvDOOdnJz6tcAXtJsZw,189000,51984366,9497
UCkVryTZ51DxlGyD6s-aJr_Q,Logical 로지컬,2017-01-11T01:55:30Z,KR,UUkVryTZ51DxlGyD6s-aJr_Q,190000,42276269,46
UCCh2AtOWxaIaZjfz_MbbDLQ,JamBeats,2022-01-14T19:29:13.966058Z,GB,UUCh2AtOWxaIaZjfz_MbbDLQ,196000,273906023,405
UCdbrnIf-z6jMZbOxQvvWvUA,hyunrecord,2012-11-22T04:54:10Z,KR,UUdbrnIf-z6jMZbOxQvvWvUA,192000,181348831,317
UCsgATy-l7XJ8AnWavH99WdQ,코이중대,2019-01-24T11:05:58Z,KR,UUsgATy-l7XJ8AnWavH99WdQ,192000,105245636,667
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키 TENKO SHIBUKI,2024-05-14T10:02:13.057547Z,KR,UUYxLMfeX1CbMBll9MsGlzmw,205000,153544027,509
UCXhTIte6TjoItbiUVUnMIlA,오요 OYO,2019-02-18T14:04:43Z,,UUXhTIte6TjoItbiUVUnMIlA,189000,25021145,157
UC1eIASyCXzaeOuBbGOubI9g,금사향,2016-11-08T16:37:11Z,KR,UU1eIASyCXzaeOuBbGOubI9g,189000,119261693,1113
UCorcEeedw7Q1oUFfPN-TQ_w,INNISFREE,2011-02-19T04:47:49Z,KR,UUorcEeedw7Q1oUFfPN-TQ_w,189000,204575776,794
UC5s2Xr6ZpYL7_tQrgzubwZQ,[머드Lee]이형택TV,2013-01-10T03:41:39Z,KR,UU5s2Xr6ZpYL7_tQrgzubwZQ,191000,144134042,815
UCYIxlZxTQvixNihWV31-fqA,Marie Claire Korea,2012-10-29T01:03:21Z,KR,UUYIxlZxTQvixNihWV31-fqA,229000,73571379,4059
UCGWhMp-M0m1lCE-tSkEolaw,크리스 이슈 Kris Issue,2019-05-14T04:36:12Z,KR,UUGWhMp-M0m1lCE-tSkEolaw,190000,58014827,302
UCO0OSA5HfdLVrkqUCsNWYnQ,향문천 – 글을 울리는 샘,2019-04-15T13:56:19Z,KR,UUO0OSA5HfdLVrkqUCsNWYnQ,186000,0,0
UCprCY6XHC6L0kFJb4zeiCwQ,Amoeba Culture (아메바컬쳐),2012-04-17T07:46:53Z,KR,UUprCY6XHC6L0kFJb4zeiCwQ,189000,180500436,916
UCxkWBN3nHuo0sCz0GBVWWaQ,캐릭캐릭 채연이 LEECHAEYEON,2024-10-09T15:32:04.383064Z,,UUxkWBN3nHuo0sCz0GBVWWaQ,245000,463505881,703
UChvUXuSDeEFSQZS8GcPMtkg,Burnley Football Club,2011-03-01T10:22:56Z,GB,UUhvUXuSDeEFSQZS8GcPMtkg,203000,73196626,4347
UCURTcyJvzSLwlMhRWnW2FUA,광산김씨패밀리,2020-07-07T04:06:49.421148Z,KR,UUURTcyJvzSLwlMhRWnW2FUA,190000,73216872,437
UC5hq0vE25nDkkF7-acdALXg,현역가왕&한일가왕전,2023-08-23T14:14:40.306211Z,KR,UU5hq0vE25nDkkF7-acdALXg,190000,131963293,2214
UCUxh_8uMMnHY-jBSwDjTVWg,뭐든하기루,2023-05-23T06:51:00.421859Z,KR,UUUxh_8uMMnHY-jBSwDjTVWg,197000,70127176,490
UCVmFthSi0wHDMQ9DUld6k_Q,센터로드TV,2019-11-22T06:32:22.647898Z,KR,UUVmFthSi0wHDMQ9DUld6k_Q,200000,221699668,4403
UCTywCfelc8J9KRP0IkQGI9A,DongDongE 김동현,2017-08-07T04:11:29Z,,UUTywCfelc8J9KRP0IkQGI9A,190000,27899338,95
UCEkAGZvjCOdDa_PcV_f-uuQ,민아랑 MINARANG,2016-07-05T07:24:22Z,KR,UUEkAGZvjCOdDa_PcV_f-uuQ,190000,1787411,13
UCrx9k-CYntGH3NZ-EYJSAZA,트로트라디오: MBC RADIO,2015-04-17T00:51:02Z,KR,UUrx9k-CYntGH3NZ-EYJSAZA,207000,55174458,3411
