channel_id,title,published_at,country,uploads_playlist,subscriber_count,view_count,video_count
UChY4PXxJI0aJYsGT1X6INWA,올끌 (All of MBClassic),2019-08-28T01:20:33Z,KR,UUhY4PXxJI0aJYsGT1X6INWA,1340000,3262391112,4547
UCjNybK46MDtOBnVYNUPh7rQ,KB국민카드,2012-01-13T07:43:28Z,KR,UUjNybK46MDtOBnVYNUPh7rQ,1350000,312021920,1000
UCKm-cusLT76t3t4s9OgCqcA,양장금주부,2014-08-18T06:50:52Z,KR,UUKm-cusLT76t3t4s9OgCqcA,1340000,422303198,1285
UC-YRx5jfreS9abTGxfmV4Hg,칩chip,2018-11-01T20:09:51Z,KR,UU-YRx5jfreS9abTGxfmV4Hg,1350000,250825175,34
UCZsUuAkwF_zOK73Hm5VCIzQ,Robot Trains official,2014-06-16T05:19:08Z,US,UUZsUuAkwF_zOK73Hm5VCIzQ,1340000,997760499,744
UC2aul0Y3jUJ9sMzOhWPT9AA,KCON official,2010-11-04T05:50:17Z,KR,UU2aul0Y3jUJ9sMzOhWPT9AA,1400000,564007627,9569
UCCrtIh_OLOrKhD57GLOG9_g,코코비 - 인기 동요・동화,2020-12-30T06:45:46.758909Z,KR,UUCrtIh_OLOrKhD57GLOG9_g,1530000,2108143415,1978
UC9cCBxBAQW2CzLYeT20q49A,지식해적단,2020-05-15T15:43:09.56644Z,KR,UU9cCBxBAQW2CzLYeT20q49A,1400000,273601896,381
UCASfMqgvKDfdTvozY0nOcvA,사공사,2020-06-10T05:33:09.836848Z,KR,UUASfMqgvKDfdTvozY0nOcvA,1420000,531882366,365
UCrAhzG4rf642oTUCpdyo5Vw,동네친구 강나미 [Kangnami],2021-09-13T02:02:47.579243Z,KR,UUrAhzG4rf642oTUCpdyo5Vw,1460000,879639749,926
UCfMU4DaH7m_0saGITFILoQw,차차TV ChaChaTV,2018-01-25T15:59:10Z,KR,UUfMU4DaH7m_0saGITFILoQw,1450000,478124041,247
UCgsffS7MfKL6YU3r_U3E-aA,승우아빠,2015-03-05T09:36:17Z,KR,UUgsffS7MfKL6YU3r_U3E-aA,1370000,773284566,1469
UCicV-PqmZ0jEhu4n4_hMZDA,Prepix Dance Studio,2013-05-13T13:52:36Z,KR,UUicV-PqmZ0jEhu4n4_hMZDA,1330000,284237562,8072
UCw-kXdzxMdMdLNI0ZlFFbmA,오늘의 주우재,2012-07-16T16:11:25Z,KR,UUw-kXdzxMdMdLNI0ZlFFbmA,1370000,425748008,881
UCYRrUD5v5j_Ei8sKOo7mhoQ,엠빅뉴스,2017-07-27T07:10:04Z,KR,UUYRrUD5v5j_Ei8sKOo7mhoQ,1420000,4009370978,14481
UCaPQb6zHlBXzdMW_QzKh1Kw,안구정화티비 Your Korean Friend Angoo,2016-09-12T18:03:24Z,KR,UUaPQb6zHlBXzdMW_QzKh1Kw,1350000,140605073,284
UCxUayFyqiLa5PbcspHsw9Ag,BloxJC,2016-08-21T13:37:01Z,KR,UUxUayFyqiLa5PbcspHsw9Ag,1330000,74369167,2408
UCpbTKp4B80rE2zHWvQvZpvA,SEVENTEEN Japan official Youtube,2016-04-07T09:27:05Z,,UUpbTKp4B80rE2zHWvQvZpvA,1370000,358748828,122
UCPZ4e8BQEM-BlepSeZUESSw,강유미 yumi kang좋아서 하는 채널,2015-08-08T01:16:48Z,KR,UUPZ4e8BQEM-BlepSeZUESSw,1400000,902543826,623
UCv0XxWH9xVxZ8pNyRkEQg8Q,딩고 스토리 / dingo story,2014-06-02T06:52:31Z,KR,UUv0XxWH9xVxZ8pNyRkEQg8Q,1360000,444478358,595
UCHMMStnbsv13tXigCkW_sBQ,AOA,2012-07-11T05:40:15Z,KR,UUHMMStnbsv13tXigCkW_sBQ,1360000,967711514,199
UC0VR2v4TZeGcOrZHnmwbU_Q,육식맨 YOOXICMAN,2019-05-14T13:37:49Z,KR,UU0VR2v4TZeGcOrZHnmwbU_Q,1410000,472460186,342
UCKJom6BqhteuD-Jk8FO0YTA,YUKA-CHANNEL,2013-04-24T03:55:27Z,KR,UUKJom6BqhteuD-Jk8FO0YTA,1380000,1076917829,1323
UCA1TSDo1NXAGySZvqmX2A2Q,CJ ENM,2011-05-19T01:33:27Z,KR,UUA1TSDo1NXAGySZvqmX2A2Q,1360000,1848191924,15015
UCwpmEwAbLPUHH_9y8JazVnA,BEAST 비스트 (Official YouTube Channel),2010-05-06T02:00:20Z,,UUwpmEwAbLPUHH_9y8JazVnA,1370000,690899628,118
UC8_wgZy23gjTNVQeyfwl92g,티티팡팡 TTPP,2013-09-04T08:01:18Z,KR,UU8_wgZy23gjTNVQeyfwl92g,1380000,1663594845,15046
UCx-cKLK2mSsstFZGFjbCraA,빵먹다살찐떡,2018-10-29T20:53:25Z,KR,UUx-cKLK2mSsstFZGFjbCraA,1330000,2037043171,1348
UCeG0ONJtjwE20ThR5iSYdsA,잉여맨 유튜브,2011-02-27T18:05:09Z,KR,UUeG0ONJtjwE20ThR5iSYdsA,1380000,1471512527,3809
UC9Gxb0gMCh3EPIDLQXeQUog,CHUNG HA_Official,2019-02-15T03:08:58Z,KR,UU9Gxb0gMCh3EPIDLQXeQUog,1370000,305365288,335
UCkuA_gDjISfGgbdp02BUwyQ,크집사,2017-03-23T01:59:54Z,KR,UUkuA_gDjISfGgbdp02BUwyQ,1330000,451988258,1331
UC2tbZfs11e-5MND58_jfDCA,순자엄마,2017-05-07T09:25:01Z,KR,UU2tbZfs11e-5MND58_jfDCA,1370000,1160808444,1140
UCbCr1dWFedL5lMcRWthb_bA,모비딕 Mobidic,2016-06-01T05:44:11Z,KR,UUbCr1dWFedL5lMcRWthb_bA,1330000,650167208,2015
