channel_id,title,published_at,country,uploads_playlist,subscriber_count,view_count,video_count
UCcv0r75ndl3rG9oQKhygHRw,박성찐이야,2022-09-19T10:08:52.748282Z,,UUcv0r75ndl3rG9oQKhygHRw,225000,33922208,253
UCqVkQsNin4MdGFrWvzFVOKw,깝도이,2012-09-02T15:09:27Z,KR,UUqVkQsNin4MdGFrWvzFVOKw,228000,440238343,13739
UCNeHPUKNUBmBMZy_rzHPzSw,류으미,2013-06-14T15:41:50Z,KR,UUNeHPUKNUBmBMZy_rzHPzSw,224000,217790294,1451
UCOFtloGP69-gadv687Yk1AA,도깨비 사연,2015-01-28T06:27:19Z,KR,UUOFtloGP69-gadv687Yk1AA,224000,19304,24
UClN1a2dpx5J8MX2czwyWzXw,jellainkorea 젤라인코리아 ,2021-01-12T08:13:44.02759Z,KR,UUlN1a2dpx5J8MX2czwyWzXw,231000,103112270,266
UCHqkva52rIYNgXqSPOk60cQ,예스리아 YESRIA,2018-03-19T16:58:39Z,KR,UUHqkva52rIYNgXqSPOk60cQ,222000,54596572,308
UCkMN06eC97XL1qR1bExdwWg,경희태권도,2012-06-22T11:44:44Z,KR,UUkMN06eC97XL1qR1bExdwWg,225000,234919,3
UCYP2aGg8h_9JHqNQBHNKp7w,Loud G,2019-01-02T08:12:36Z,KR,UUYP2aGg8h_9JHqNQBHNKp7w,226000,114309812,279
UCodej4v9byvJgcUmvTaozRA,윤이버셜YUNIVERSAL,2019-01-09T09:04:21Z,KR,UUodej4v9byvJgcUmvTaozRA,226000,36201747,105
UCLDV9mI3tOQCrdPUWjogQZA,Kevin's Military Channel : KKMD !,2012-03-21T05:37:06Z,KR,UULDV9mI3tOQCrdPUWjogQZA,223000,146103120,1042
UCZFKgRGh8IPGAp8IvUO_atg,무쌍이다빈 DaBeen,2016-11-20T11:15:00Z,KR,UUZFKgRGh8IPGAp8IvUO_atg,226000,61381910,324
UCmPkZXhVfyLLWyHQM-l_KqA,bbomni 뽐니,2015-10-07T15:18:39Z,KR,UUmPkZXhVfyLLWyHQM-l_KqA,230000,61824892,984
