channel_id,title,published_at,country,uploads_playlist,subscriber_count,view_count,video_count
UCcM_a-QXJmGadKVcl3-cdqg,팝핀현준,2016-03-04T07:41:09Z,KR,UUcM_a-QXJmGadKVcl3-cdqg,342000,225926832,2083
UCN7rkrXKCddsdKqH9xBiUTw,시사건건,2018-09-11T11:39:14Z,KR,UUN7rkrXKCddsdKqH9xBiUTw,382000,158462021,5080
UCqcxF7BAF3GSz36Yx_0qGaQ,펭귄몬스터,2013-07-28T02:56:53Z,,UUqcxF7BAF3GSz36Yx_0qGaQ,345000,146822089,389
UC8qIqSZl5GZcfv2S_z64xdA,무인도그,2019-12-02T06:49:42.477384Z,KR,UU8qIqSZl5GZcfv2S_z64xdA,350000,69941377,290
UCs18sMwqTCMBmTqX0b2-w6A,유재일,2012-09-29T11:47:58Z,KR,UUs18sMwqTCMBmTqX0b2-w6A,348000,207182742,9971
UCZnrdNaOFqniv7qEEqQFvIg,초깨비,2016-08-14T16:38:21Z,KR,UUZnrdNaOFqniv7qEEqQFvIg,344000,99114804,617
UCi5bcvPlbPXHAjoQXKQUGaw,하재근TV,2019-12-19T07:22:37.893187Z,KR,UUi5bcvPlbPXHAjoQXKQUGaw,340000,752846,18
UCFHP2lLTQmgVtBiFQlzYauQ,마크툽 MAKTUB Official,2010-08-18T05:35:05Z,KR,UUFHP2lLTQmgVtBiFQlzYauQ,343000,691560321,456
UCkvz_CZlthtVo7E2sGa43cg,대타맨,2020-04-18T09:41:11.15408Z,KR,UUkvz_CZlthtVo7E2sGa43cg,357000,161015877,662
UCqwNCDzQBfw2seMRJpL-RWg,츄정ChuJeong,2016-12-23T12:11:23Z,KR,UUqwNCDzQBfw2seMRJpL-RWg,339000,115106449,333
UCWWnWFPkfXMIjxNhBu5qVtg,매일제히,2019-09-03T10:10:08Z,KR,UUWWnWFPkfXMIjxNhBu5qVtg,348000,158874552,384
UCNvGiN93jKCp39Jsq31BMmg,노돌리,2013-09-08T17:11:59Z,KR,UUNvGiN93jKCp39Jsq31BMmg,345000,394047280,3870
UCY1Q5h_nPk3onGmTcepLorg,이상한 나라의 꿩유갱 Sandy Kwon,2016-08-21T14:36:47Z,KR,UUY1Q5h_nPk3onGmTcepLorg,349000,54249252,329
UCKFakQUa9S6TXO15xjYA1Eg,거의없다,2017-01-09T01:52:42Z,KR,UUKFakQUa9S6TXO15xjYA1Eg,347000,83178877,303
UCN5Z4EkujWOl7UMbc4J-3Cw,카운터,2014-04-19T11:09:23Z,KR,UUN5Z4EkujWOl7UMbc4J-3Cw,351000,557314788,2228
UCFIeZnCOh_7JZAgJB3XaLXw,성명준,2017-05-13T07:10:07Z,KR,UUFIeZnCOh_7JZAgJB3XaLXw,346000,206386354,817
UCMWjW6pofWn1f988jGd4-xw,딩고 뷰티 / dingo beauty,2014-11-28T06:12:54Z,KR,UUMWjW6pofWn1f988jGd4-xw,347000,187089553,487
