channel_id,title,published_at,country,uploads_playlist,subscriber_count,view_count,video_count
UCAAoF2T0cwxKxlApUZ8TmVw,쪼만한마을jjomanhan,2014-11-03T06:25:47Z,KR,UUAAoF2T0cwxKxlApUZ8TmVw,492000,110816870,1610
UCVvPi6vztLioOiuEg5JYavw,티몬과품바 X 포캣멍GO,2019-02-07T01:34:53Z,KR,UUVvPi6vztLioOiuEg5JYavw,551000,595903590,1542
UC6qbHF5Aql0EbXn52P7ofXA,fx,2011-05-02T11:40:12Z,KR,UU6qbHF5Aql0EbXn52P7ofXA,496000,266566203,3
UC12XQWcIlaavjjbhh6EeMJw,SBS Golf,2014-06-02T04:58:24Z,,UU12XQWcIlaavjjbhh6EeMJw,495000,876585409,24036
UCIREieh5LH-N-jmZO27U7gA,DAISY 데이지,2014-05-28T13:48:33Z,,UUIREieh5LH-N-jmZO27U7gA,490000,37595110,336
UCEBNRLMrhuE9oTmzpS5umiA,이국주,2017-08-25T02:40:52Z,,UUEBNRLMrhuE9oTmzpS5umiA,488000,120440244,481
UCs0dIu9USYQnSyPcekI8Y6A,혜인 HEYNEE,2013-03-16T11:47:17Z,KR,UUs0dIu9USYQnSyPcekI8Y6A,486000,72847137,1135
UCMYJw-gH6-_LNQzhqfYgDbg,뻘짓연구소,2018-09-04T09:07:17Z,KR,UUMYJw-gH6-_LNQzhqfYgDbg,498000,215676967,768
UCsjOqE2Mdla-5p9FyjLkIxg,폴라베어 전실장,2017-12-05T06:13:13Z,KR,UUsjOqE2Mdla-5p9FyjLkIxg,489000,130728801,425
UC6ToYo6nwgCjaLatMsVFv2w,Korean Studio Donggun,2014-11-14T14:26:06Z,KR,UU6ToYo6nwgCjaLatMsVFv2w,496000,33864151,91
UC_tcp7hQs-LLXdQ32GbyFjw,강지민 통기타가수 Kang Jimin Live concert,2010-07-07T10:04:39Z,KR,UU_tcp7hQs-LLXdQ32GbyFjw,499000,210806736,2076
UCs4UBgRZbxTQQwD6VecNj_w,오마이스쿨,2013-03-21T12:47:50Z,KR,UUs4UBgRZbxTQQwD6VecNj_w,488000,82554477,2249
UCK9PdJPUyAQy3iQIb7CnnEA,금도깨비툰,2018-12-08T04:22:26Z,KR,UUK9PdJPUyAQy3iQIb7CnnEA,497000,464124030,425
UCayVh6R-P0osQuHjIvqEUyg,요리9단보현스님,2017-05-23T10:43:42Z,KR,UUayVh6R-P0osQuHjIvqEUyg,489000,107609165,956
UC6YF0HkLWIshcQtbjbtjzGQ,DARK MOON SAGA,2021-11-02T09:06:18.411902Z,,UU6YF0HkLWIshcQtbjbtjzGQ,491000,43481619,224
UCDnXD0-ABYAj6JIOX6QqU2w,캐리TV 어드벤처,2017-04-26T05:07:34Z,KR,UUDnXD0-ABYAj6JIOX6QqU2w,496000,714137633,720
UCEgIN0yG3PeVF4JfJ-ZG0UQ,보라미유 Boramiyu,2017-06-05T14:15:03Z,,UUEgIN0yG3PeVF4JfJ-ZG0UQ,489000,181667527,175
UCLxFm8ZPtglmvdqRQNP3Hbg,mark,2025-02-07T06:12:37.811328Z,,UULxFm8ZPtglmvdqRQNP3Hbg,517000,2594045,8
UCtdz9LWNNQKUg4Xpma_40Ug,Disney Plus Korea 디즈니 플러스 코리아,2021-05-25T20:58:28.043081Z,KR,UUtdz9LWNNQKUg4Xpma_40Ug,504000,730220066,6647
UCWq9wRjQXYC8i486uVLysUA,이도원,2019-03-29T06:20:09Z,,UUWq9wRjQXYC8i486uVLysUA,508000,435426684,705
