channel_id,title,published_at,country,uploads_playlist,subscriber_count,view_count,video_count
UCn9mJ4htO64-1osMWYu9k5Q,이스타TV,2016-04-16T13:46:28Z,KR,UUn9mJ4htO64-1osMWYu9k5Q,811000,2126336706,14557
UCdCcGbWPN7fG7A8tMW0uo3A,• m i n a m o c h i •,2015-05-08T06:26:44Z,KR,UUdCcGbWPN7fG7A8tMW0uo3A,818000,242764958,5
UCuKKkBSGK4e9fuaquWXorJg,B tv 이동진의 파이아키아,2020-08-25T00:01:03.739613Z,KR,UUuKKkBSGK4e9fuaquWXorJg,836000,160768059,552
UCX2Q6odY6agJcZdf_W5hCwQ,뽀로로 타요 장난감 놀이교실,2011-04-13T06:07:37Z,KR,UUX2Q6odY6agJcZdf_W5hCwQ,818000,619314567,951
UCp0OmOWCVNzKh4du1dCvpLQ,스튜디오 피넛버터 - Studio Peanut Butter,2022-01-11T17:19:04.468177Z,KR,UUp0OmOWCVNzKh4du1dCvpLQ,833000,369685665,579
UCuTKrQEt651z729A9-S8hZw,바라던 바다,2020-10-08T06:45:04.290619Z,,UUuTKrQEt651z729A9-S8hZw,825000,558021445,519
UCspnElmzSLPhrZJDG9v7JWw,UNIS,2024-01-19T02:20:05.645092Z,KR,UUspnElmzSLPhrZJDG9v7JWw,838000,271252977,1025
UCmxDK1eWo-KvQQJ23p95XGw,스튜디오 룰루랄라 - Studio LuluLala,2016-05-24T01:18:12Z,KR,UUmxDK1eWo-KvQQJ23p95XGw,823000,373420208,1502
UCZ-UuK86Bk5sGzQQ2cEglJQ,주키니TV,2017-07-25T08:12:25Z,KR,UUZ-UuK86Bk5sGzQQ2cEglJQ,846000,925364456,1967
UC2qjHK7wWxzb8mF9lgf7uXQ,NICKY니키,2015-05-23T12:07:56Z,KR,UU2qjHK7wWxzb8mF9lgf7uXQ,803000,600032599,1020
UCyg5A2KvGoMCIu-fwJB6CZQ,다니유치원 DANI,2020-01-22T02:20:11.366466Z,KR,UUyg5A2KvGoMCIu-fwJB6CZQ,841000,790528036,604
UCcRTcy_GuofiJLPLMlVcGxw,AliceFunk 앨리스펑크,2018-06-15T09:54:38Z,KR,UUcRTcy_GuofiJLPLMlVcGxw,797000,305527112,1425
UCLLlKJZVbeUTzwjVM7Lx9kg,TSENT2008,2011-03-17T06:42:38Z,KR,UULLlKJZVbeUTzwjVM7Lx9kg,818000,409900558,445
UCnMBn-PNx1M9TLF0s-sEDeQ,Clevr TV [클레버티비],2016-01-29T05:45:58Z,KR,UUnMBn-PNx1M9TLF0s-sEDeQ,826000,1210648911,3280
UCsaQlcW1DX-UYpozEwBUDzQ,달려라치킨 Dalchi,2014-07-25T02:25:12Z,KR,UUsaQlcW1DX-UYpozEwBUDzQ,807000,225807685,727
UCKdfNLnTwKeTUn3l0m_hevA,오도씨(ODOSSI),2019-12-29T10:25:53.500761Z,KR,UUKdfNLnTwKeTUn3l0m_hevA,834000,750761601,3387
UC8Icvoedxf-HwIKm6o2Gzlg,TNX,2021-08-13T18:36:00.278662Z,,UU8Icvoedxf-HwIKm6o2Gzlg,806000,151612805,1360
