channel_id,title,published_at,country,uploads_playlist,subscriber_count,view_count,video_count
UCQi67q4kGdmnJaRzX81uK5g,YG ENTERTAINMENT,2008-01-18T02:22:00Z,,UUQi67q4kGdmnJaRzX81uK5g,8470000,2498401304,562
UCPde4guD9yFBRzkxk2PatoA,ALL THE K-POP,2012-04-26T01:33:27Z,KR,UUPde4guD9yFBRzkxk2PatoA,6950000,5106446991,37790
UCWuLbEABJ8AmK7H_2bA8Y-w,BEATPELLA HOUSE,2022-10-07T09:50:14.251464Z,KR,UUWuLbEABJ8AmK7H_2bA8Y-w,7670000,5779267891,2522
UCMki_UkHb4qSc0qyEcOHHJw,NewJeans,2022-07-07T08:51:57.173469Z,KR,UUMki_UkHb4qSc0qyEcOHHJw,8370000,5082041387,752
UCFL1sCAksD6_7JIZwwHcwjQ,JTBC Entertainment,2012-10-04T05:06:44Z,KR,UUFL1sCAksD6_7JIZwwHcwjQ,8200000,14265718832,94576
UCRE-097LGtx_Zo7LrHvkycA,JISOO,2022-11-11T08:52:30.10569Z,KR,UURE-097LGtx_Zo7LrHvkycA,8840000,956834043,135
UCDuoZoikGpBAlX4BZBDdGtw,미니팡TV,2016-07-26T09:20:42Z,KR,UUDuoZoikGpBAlX4BZBDdGtw,6650000,4439017818,1051
UCQ2O-iftmnlfrBuNsUUTofQ,채널십오야,2019-05-15T19:43:51Z,KR,UUQ2O-iftmnlfrBuNsUUTofQ,7520000,3183879548,2316
UCqVDpXKLmKeBU_yyt_QkItQ,YouTube Originals,2016-01-19T20:09:24Z,,UUqVDpXKLmKeBU_yyt_QkItQ,6640000,589052208,375
UCx4IY_sYVTL6RQu30Cprm8A,미니특공대TV,2016-07-26T09:19:43Z,KR,UUx4IY_sYVTL6RQu30Cprm8A,8710000,5107507427,1963
UCnHCaT79--qqZKBSWoJq_NA,With Kids Playground [위드키즈 놀이터],2017-01-04T15:11:02Z,KR,UUnHCaT79--qqZKBSWoJq_NA,6940000,2654701978,674
UCepUWUpH45hRTi-QePdq1Bg,Mnet TV,2013-12-23T04:22:10Z,KR,UUepUWUpH45hRTi-QePdq1Bg,9560000,13984479644,28641
UCBJeMCIeLQos7wacox4hmLQ,Serie A,2012-10-30T13:54:30Z,IT,UUBJeMCIeLQos7wacox4hmLQ,10300000,4801522110,33535
UCjWRi2qaGtKjQyoQLc4OGkw,Sungha Jung,2006-09-09T06:06:46Z,KR,UUjWRi2qaGtKjQyoQLc4OGkw,7210000,2062918800,1544
UCph-WGR0oCbJDpaWmNHb5zg,Larva TUBA,2011-09-23T09:04:57Z,KR,UUph-WGR0oCbJDpaWmNHb5zg,10500000,4939832489,2600
UC2NvqL2gbWQXbfnLN7C9XFg,SonicToy소닉토이,2015-04-29T11:14:20Z,KR,UU2NvqL2gbWQXbfnLN7C9XFg,7120000,3320565711,249
UCVihezVtsguXEouYvtKmKYA,서은이야기[SeoeunStory],2016-05-01T15:22:08Z,KR,UUVihezVtsguXEouYvtKmKYA,9220000,2129183070,1337
UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,2021-10-19T08:33:17.462436Z,KR,UUs-QBT4qkj_YiQw1ZntDO3g,7290000,5882807013,2869
UCWwgaK7x0_FR1goeSRazfsQ,Samsung,2006-03-11T06:57:39Z,KR,UUWwgaK7x0_FR1goeSRazfsQ,10100000,2406370723,2410
UCS_hnpJLQTvBkqALgapi_4g,SBSKPOP X INKIGAYO,2011-02-17T02:17:55Z,KR,UUS_hnpJLQTvBkqALgapi_4g,8710000,7980630330,41128
UCPUeGC_AL-OnDQORKhRm6iA,뽀로로(Pororo),2011-05-26T01:13:40Z,KR,UUPUeGC_AL-OnDQORKhRm6iA,7320000,10870470680,5589
UCzCedBCSSltI1TFd3bKyN6g,EXO,2006-12-10T19:12:09Z,KR,UUzCedBCSSltI1TFd3bKyN6g,9890000,1961386983,909
UCtctOXlHYeQyuXSgW861nMA,팀일루션 노성율,2010-11-25T09:39:45Z,KR,UUtctOXlHYeQyuXSgW861nMA,10900000,13761255561,1738
UCYDmx2Sfpnaxg488yBpZIGg,STARSHIP,2010-03-14T11:10:25Z,KR,UUYDmx2Sfpnaxg488yBpZIGg,6710000,5901934546,2345
UCwgtORdDtUKhpjE1VBv6XfA,NCT,2016-03-14T05:43:09Z,KR,UUwgtORdDtUKhpjE1VBv6XfA,6430000,1723850923,2021
