channel_id,title,published_at,country,uploads_playlist,subscriber_count,view_count,video_count
UC8MRbBv_j7hCJhAKGuCmlTQ,박준현,2016-03-19T01:26:46Z,,UU8MRbBv_j7hCJhAKGuCmlTQ,32300,7216569,155
UCRHck_17MfNpGcfYDX_P9ZA,The HOOT,2013-09-28T12:48:09Z,KR,UURHck_17MfNpGcfYDX_P9ZA,32600,19800070,127
UC4lUlbn27Hp6ng89ZAsxQkg,콜드걸 독일법인 [Cold Girl TV],2020-04-28T13:50:17.414795Z,DE,UU4lUlbn27Hp6ng89ZAsxQkg,32800,1910026,45
UC89UDF53cT8lNlKv-yK1ElA,썰이요,2018-03-08T12:17:35Z,KR,UU89UDF53cT8lNlKv-yK1ElA,33200,287296,32
UC1A9FgaTxd3LQO7NBsbJTsQ,희선,2015-09-28T10:01:35Z,KR,UU1A9FgaTxd3LQO7NBsbJTsQ,32800,6764136,11
UCrm-HE4i9q5Lj5mzu6J2uWg,구치리 197cm,2018-12-21T01:38:58Z,KR,UUrm-HE4i9q5Lj5mzu6J2uWg,33600,10939975,237
UCX2FYrC1avk_DYhVA-wDZOA,유재일_시사교양,2016-09-30T16:23:47Z,KR,UUX2FYrC1avk_DYhVA-wDZOA,32500,125900,40
UC-Nfi7ln6pnjM9VySLvQ0KQ,대한민국 종이접기 선생님,2012-06-28T06:10:55Z,KR,UU-Nfi7ln6pnjM9VySLvQ0KQ,33500,15537999,482
UChUILCNtrWx9KsOzxi_Ri2g,팔자사냥,2010-03-16T06:15:29Z,KR,UUhUILCNtrWx9KsOzxi_Ri2g,32300,26965,26
UCureTzUsWPyrhfZ38x31WXQ,박매일,2011-08-15T10:22:14Z,KR,UUureTzUsWPyrhfZ38x31WXQ,32000,5839865,127
UCB4ci3yFS_wSygSIzzIXsyw,SKOPF 스코프,2017-04-06T07:23:31Z,KR,UUB4ci3yFS_wSygSIzzIXsyw,33300,4494150,121
UCPoWn58htiBko96Ploh_r9Q,코튜브,2014-01-12T13:25:33Z,KR,UUPoWn58htiBko96Ploh_r9Q,32700,12853045,1406
UCjiT7XgYJwEd8NgmKm_0IbA,단나물,2015-05-22T09:47:05Z,US,UUjiT7XgYJwEd8NgmKm_0IbA,36900,81410571,140
UC3vsP1gOUcvYrywmG9bg1WA,삐삐티비 Bibbi TV,2018-12-11T03:42:37Z,KR,UU3vsP1gOUcvYrywmG9bg1WA,32800,19171280,143
UCfuyjLLFY7sfCWJNlB1R7cg,츄윙,2013-12-29T15:25:16Z,KR,UUfuyjLLFY7sfCWJNlB1R7cg,33200,1402,1
UCC2fx8Q4MDNR2LZ8gIvRubg,오늘도 샘라두,2019-11-12T07:38:11.296989Z,KR,UUC2fx8Q4MDNR2LZ8gIvRubg,33500,8930837,98
UCsNOE_mmXAWm2fJaub2yOkg,리베란테 Libelante,2023-06-03T13:42:59.28171Z,,UUsNOE_mmXAWm2fJaub2yOkg,34200,18389430,281
UCXVg4wsS1YXaJ-RvHOSpCyA,캔버스엔,2016-10-05T06:42:16Z,KR,UUXVg4wsS1YXaJ-RvHOSpCyA,32800,21568410,1298
UCv5oPNeMFM1TY4RPv8DFpiw,DENTIS_official,2013-08-12T07:14:50Z,KR,UUv5oPNeMFM1TY4RPv8DFpiw,32900,31258951,704
UCIIxE0wO6-BFt1H_bi8KqtQ,토크아이티(Talk IT),2012-08-02T06:02:44Z,KR,UUIIxE0wO6-BFt1H_bi8KqtQ,34600,4644993,4617
UCjTOkyl9SpfuHqjjmc7TW9w,기태 (순순희) GITAE OFFICIAL,2022-08-06T11:13:16.273673Z,KR,UUjTOkyl9SpfuHqjjmc7TW9w,36000,117061367,1584
UCbo7bNbgNs9v8Lm4Aox8IUw,쿠키티비,2012-03-20T08:32:25Z,KR,UUbo7bNbgNs9v8Lm4Aox8IUw,32500,10701284,104
UCl02ZJk18gXDfs-Gl76PDSw,문화포털,2011-03-10T07:13:39Z,,UUl02ZJk18gXDfs-Gl76PDSw,32700,17710964,3958
UCiejOSx3nm89q449MDMyskQ,AIA생명,2011-08-17T05:25:31Z,KR,UUiejOSx3nm89q449MDMyskQ,32600,43490919,349
UC0SI1QyV1HlA0aekZBouCWg,청정원 푸드캐스트,2015-09-10T11:24:51Z,KR,UU0SI1QyV1HlA0aekZBouCWg,32600,122223296,623
UCzt24ffdUiJvJAm5HY084aw,구전녹용,2016-08-02T09:49:37Z,KR,UUzt24ffdUiJvJAm5HY084aw,32400,27846233,309
UCxVGbg3HIAPM27dWawh4u2A,신나는 인생낭비,2016-08-19T08:40:02Z,KR,UUxVGbg3HIAPM27dWawh4u2A,33700,20138497,159
UCs108RZmoaRF2a0iCgg8I3g,맘드레 (MOMDRE),2024-07-21T05:59:09.141561Z,KR,UUs108RZmoaRF2a0iCgg8I3g,37400,10814588,125
UCXrxBNvsBGSm_RSeNdDmeyg,키몽튜브,2014-09-05T06:20:49Z,,UUXrxBNvsBGSm_RSeNdDmeyg,34000,46435625,222
UCyqcWZTJIWZ5G15j2zbLkoQ,탑스타장우영,2013-01-09T12:35:08Z,KR,UUyqcWZTJIWZ5G15j2zbLkoQ,32800,37987652,2168
UCIn3BmGQp6EkJ-rjGwui03w,도모,2021-09-25T23:59:55.232513Z,KR,UUIn3BmGQp6EkJ-rjGwui03w,36500,8917858,502
UC3_QN-jD-gT7l3JTyeeAzJg,낚큐멘터리,2013-07-22T07:28:03Z,KR,UU3_QN-jD-gT7l3JTyeeAzJg,33700,12675624,204
UC3RaX8SIFWzjR00xUq0m0Ow,Sulwhasoo,2012-02-13T08:05:14Z,,UU3RaX8SIFWzjR00xUq0m0Ow,32200,152633379,277
UCFG0QJZgObJWQg2BMdUhqeQ,Seoul Hunters,2016-10-23T13:05:53Z,KR,UUFG0QJZgObJWQg2BMdUhqeQ,33000,4509947,32
UC1dWBS9xxMdt-o_uJ702kfQ,릴리브DIY ReliveDIY,2013-01-03T16:21:31Z,KR,UU1dWBS9xxMdt-o_uJ702kfQ,32400,2787517,85
UCqmESSgBPjdmzEBGwgpj1WA,빛솔,2014-08-20T03:15:51Z,KR,UUqmESSgBPjdmzEBGwgpj1WA,33500,2597210,97
UCoW0PzLRFUa1gzDciVMQbBw,미니유 마음대로 Miniyu,2015-04-23T15:08:31Z,KR,UUoW0PzLRFUa1gzDciVMQbBw,32700,3174851,45
UCiAkgpbbuhjmPD1FVCOwD5w,달동 갯핑,2012-10-31T09:01:30Z,KR,UUiAkgpbbuhjmPD1FVCOwD5w,33700,9931154,255
UCt6DOLeUga_hWjgVteofsSA,참좋다  ,2014-09-11T16:32:27Z,KR,UUt6DOLeUga_hWjgVteofsSA,33400,10644385,451
UCGcmtA7H1ILtrsFH_5E62cQ,YTN쏙 YTNSSOK,2022-04-19T01:46:05.124902Z,KR,UUGcmtA7H1ILtrsFH_5E62cQ,34600,66932836,2084
UCx_2HsNmkJ_FEY90Y3n-NEw,나는 이은율 EUNYUL,2024-07-12T05:29:45.241985Z,KR,UUx_2HsNmkJ_FEY90Y3n-NEw,33400,7106405,139
UClYIK2ko2QnxLi8vhyTz5xw,MBI FOCUS민병일의시사포커스,2017-11-26T08:45:04Z,KR,UUlYIK2ko2QnxLi8vhyTz5xw,34000,9807880,1856
UCoIvtEShIyuqj0cRRzX5ylA,브랜디클래식 BRANDYCLASSIC,2015-12-26T17:53:37Z,KR,UUoIvtEShIyuqj0cRRzX5ylA,32700,11856189,883
UC-hD040ZQ5G-Dw8LJNvw-_Q,Wako Dorkas,2010-04-29T09:18:32Z,KR,UU-hD040ZQ5G-Dw8LJNvw-_Q,33000,7906286,830
UCDBTxJogtT6Lx9T1JbTNZbQ,Robert E. Morgan,2016-01-23T02:16:16Z,KR,UUDBTxJogtT6Lx9T1JbTNZbQ,33300,691,1
UCu5k2lBPvkgTHnJFj4R0T6g,[아인]스님의 알고나면,2014-02-27T17:25:54Z,KR,UUu5k2lBPvkgTHnJFj4R0T6g,33400,13797669,4029
UCpxFWdMKudqXktmUVw_jzbA,Toy Singsing,2019-07-30T02:56:03Z,KR,UUpxFWdMKudqXktmUVw_jzbA,33100,8543601,210
UC3pca4ORod08HswyRbXEILw,쑥유치원 ,2018-03-11T13:32:36Z,KR,UU3pca4ORod08HswyRbXEILw,33700,14639221,642
UCe-dZUcdTw167SGmmwaPDhA,귀농왕 게임즈,2016-03-25T00:47:17Z,KR,UUe-dZUcdTw167SGmmwaPDhA,33700,19997400,1072
UCPWWsUA0Zk_QOu0SKIC7zAA,임시연의 여행다방,2020-03-13T03:40:22.445997Z,KR,UUPWWsUA0Zk_QOu0SKIC7zAA,32600,5452979,488
