channel_id,title,published_at,country,uploads_playlist,subscriber_count,view_count,video_count
UCzDjkKLmsYArcL63Jrg-HUw,필레오TV,2015-12-21T12:45:45Z,KR,UUzDjkKLmsYArcL63Jrg-HUw,204000,58249717,749
UCrYRuM47ptMYxfOGHoBQ7wA,달려라 달리,2015-03-23T09:18:27Z,KR,UUrYRuM47ptMYxfOGHoBQ7wA,202000,49927319,173
UCIiAsSxd21ZGabut95VYYgw,꽃감이,2017-01-11T16:13:51Z,KR,UUIiAsSxd21ZGabut95VYYgw,205000,130876754,157
UCDwocU-T3PPaB075K_PbUHA,영어말하기-Speak English,2018-01-19T06:30:16Z,KR,UUDwocU-T3PPaB075K_PbUHA,205000,12500700,949
UCMsjY8EfFZNul-_7DvWe6Aw,니얼굴윤겔라(geltube),2016-05-01T16:37:21Z,KR,UUMsjY8EfFZNul-_7DvWe6Aw,204000,187286266,1204
UCha7yHFVWGwEGC6UmVjLr7A,일권아놀자,2018-01-17T06:57:55Z,KR,UUha7yHFVWGwEGC6UmVjLr7A,201000,127142880,480
UC3Ax4Vmwbf7EMwBfjyjz7NA,하오TV,2017-04-11T15:42:08Z,KR,UU3Ax4Vmwbf7EMwBfjyjz7NA,201000,191287085,982
UCwowHefoB0EgAzIwqrR6EBA,CLTV ,2012-09-23T16:32:30Z,KR,UUwowHefoB0EgAzIwqrR6EBA,200000,56358679,8258
UCHcWTzTXALcjjfrcsXSCjRg,하루TV [HARUTV],2018-01-14T05:06:19Z,KR,UUHcWTzTXALcjjfrcsXSCjRg,202000,26037272,292
UCJ_3L5ElVq7fI0AAB91tfng,서울대학교 Seoul National University,2019-03-26T07:21:19Z,KR,UUJ_3L5ElVq7fI0AAB91tfng,213000,23373726,396
UCdWgRSfttvDucq4ApcCg5Mw,스브스밥집,2018-10-08T07:11:39Z,KR,UUdWgRSfttvDucq4ApcCg5Mw,205000,198484884,481
UC-IfewS80QpiZ1FApsmzvQw,텐 Ten,2019-08-08T14:45:22Z,KR,UU-IfewS80QpiZ1FApsmzvQw,204000,47304550,92
UCc_7XbnN1bTFMhquCKt3ngA,랑말TV(RangmalTV),2011-05-10T17:30:12Z,KR,UUc_7XbnN1bTFMhquCKt3ngA,201000,38825033,2834
UCYieht3paO1nFDXim5KZnbg,김지영,2023-12-08T08:17:31.721818Z,,UUYieht3paO1nFDXim5KZnbg,210000,36000630,244
UCJ1ovjjDbEXiJttm51cl9TQ,이넉살,2025-05-19T03:56:58.749518Z,KR,UUJ1ovjjDbEXiJttm51cl9TQ,233000,68754026,168
UC2yZehC6-s7-5G0zcEXxuLg,Where the Wind Rests 바람이 쉬는 곳,2015-10-01T14:48:23Z,KR,UU2yZehC6-s7-5G0zcEXxuLg,202000,5692058,25
UC-MlYzrnfAkW3YYqEg3j_5g,LADIES CODE,2013-01-21T06:54:02Z,,UU-MlYzrnfAkW3YYqEg3j_5g,210000,44894408,132
UCqFt6raBlXK-qJCWsTKW62A,코브,2017-02-07T10:53:02Z,KR,UUqFt6raBlXK-qJCWsTKW62A,209000,125731731,741
UCBb9HTiHgieWmcX6GHp64dg,대처법,2017-09-06T05:23:09Z,KR,UUBb9HTiHgieWmcX6GHp64dg,203000,152162676,454
UCUqNn2bpiOC6JPhMcf6wRYw,KBS교향악단,2014-02-27T02:54:49Z,KR,UUUqNn2bpiOC6JPhMcf6wRYw,219000,96054786,647
UCyUnjor6wyRA2Xt3fFwnf6w,최유리 Choi Yu Ree,2012-12-16T12:58:16Z,KR,UUyUnjor6wyRA2Xt3fFwnf6w,218000,536026066,189
UCLc7X-VyFkfoJO9-2ciRJBA,[2x9HD]구교환X이옥섭,2013-07-02T20:44:47Z,,UULc7X-VyFkfoJO9-2ciRJBA,210000,12152417,34
UCSkpiPo167whNN5sN3swaeQ,안깨남,2020-02-24T05:06:26.054541Z,KR,UUSkpiPo167whNN5sN3swaeQ,201000,107676650,202
UCs_MP3ONo2CPXJ8rC2J5Acw,훌륭한 요리세상,2015-04-03T05:34:15Z,KR,UUs_MP3ONo2CPXJ8rC2J5Acw,201000,61718780,695
UCycaNdMyMxurN4v8LZkMZ5g,American Music Awards,2012-09-27T20:46:10Z,US,UUycaNdMyMxurN4v8LZkMZ5g,205000,47750885,2237
UCnDcpS7XLQ9KFPqULb9TH8g,Bang,2017-02-09T04:16:31Z,,UUnDcpS7XLQ9KFPqULb9TH8g,205000,61337519,697
UCh4fkZB7rrSXkCXnuoCJZ-w,준브레드,2020-01-07T10:18:42.577661Z,,UUh4fkZB7rrSXkCXnuoCJZ-w,221000,32727381,116
UCdsMYSBOdR2rJUp983aMW-Q,abbapraise 아바프레이즈,2019-05-30T07:56:36Z,KR,UUdsMYSBOdR2rJUp983aMW-Q,205000,78124336,1636
UCklDsqQMGPYIMpIhQ5Jz6jA,모양몬 로블록스,2020-11-22T09:17:38.345866Z,KR,UUklDsqQMGPYIMpIhQ5Jz6jA,213000,48775097,182
UC_tnGAhy3uj0tshK5Miyi2g,레리꼬 LET IT GO,2021-10-31T12:16:13.671203Z,KR,UU_tnGAhy3uj0tshK5Miyi2g,219000,59578287,301
UCvUKUkIM67eWFbQemjj2-eA,마플의 잡다한채널,2017-04-06T11:17:30Z,,UUvUKUkIM67eWFbQemjj2-eA,205000,158409533,967
UCNCZoEdHHuF76DZ78IBJvlQ,신성조,2016-11-12T10:55:49Z,KR,UUNCZoEdHHuF76DZ78IBJvlQ,204000,58729386,863
UCiqeAszKCXygIwOzYVLJysg,CampingCarJoa,2016-01-30T07:59:04Z,KR,UUiqeAszKCXygIwOzYVLJysg,205000,24168158,538
UC3BAK7QIJ1BE9TlxTW1i0yg,KKONGJI 꽁지,2014-08-13T11:02:28Z,KR,UU3BAK7QIJ1BE9TlxTW1i0yg,203000,111809520,1471
UCv4iQG6AKdth5irx1iLARfw,보리보리,2017-11-26T17:01:04Z,KR,UUv4iQG6AKdth5irx1iLARfw,201000,81788805,820
UCz0F9ndJTA0eL2XyL5R8YNg,멜봉 네덜란드 MelBong,2012-06-06T13:47:24Z,KR,UUz0F9ndJTA0eL2XyL5R8YNg,206000,113752908,442
UCahG1TmHgXwdtVf2HZ9VdcA,2PM Japan Official YouTube Channel,2013-01-30T07:19:36Z,,UUahG1TmHgXwdtVf2HZ9VdcA,201000,66897509,384
UC-gQrUNu6L6Cudb4T1ioobA,히카후포티츠,2021-01-21T06:37:52.431844Z,KR,UU-gQrUNu6L6Cudb4T1ioobA,200000,48179940,49
UCcgCkpS7T7yXztF30hzy8DQ,준등,2016-11-16T11:37:11Z,KR,UUcgCkpS7T7yXztF30hzy8DQ,201000,24876611,160
UCZN-9omBiFx9F1FZC23nYkw,지식인미나니,2014-09-22T11:35:21Z,KR,UUZN-9omBiFx9F1FZC23nYkw,202000,176193256,749
UCeAEYjNRozsh-MHT10EUEVA,핫썰,2016-11-06T12:38:57Z,KR,UUeAEYjNRozsh-MHT10EUEVA,204000,175497757,5955
UC-FaJiyj_aXKCRwvnIHsQhw,인생꿀템,2020-09-10T08:31:37.378076Z,,UU-FaJiyj_aXKCRwvnIHsQhw,202000,129955,33
UCHa6h8DGLYkAljbskQbIXHw,톡신TOXIN,2015-01-03T16:23:20Z,KR,UUHa6h8DGLYkAljbskQbIXHw,205000,48331762,651
UC2VDsgZ343N9hKnEXQWKnag,로이어프렌즈 - 변호사 친구들,2018-08-08T03:53:41Z,,UU2VDsgZ343N9hKnEXQWKnag,212000,23945885,870
UCRZA4WlfUNWRUEW7oA81ZvQ,뚝지,2023-10-28T00:33:17.249828Z,KR,UURZA4WlfUNWRUEW7oA81ZvQ,207000,51315885,124
UC_Rfo88Sjeux549XP7LuXIQ,CountryHype,2023-08-24T20:08:51.01802Z,US,UU_Rfo88Sjeux549XP7LuXIQ,223000,267544810,866
UCUfqoN5sUGAVXcmEe3CHKEQ,조제알통,2014-09-03T04:20:52Z,KR,UUUfqoN5sUGAVXcmEe3CHKEQ,199000,85585214,729
UCaBKEPTJQfxs78fiWLa3gOA,차현승 ChaHyunSeung,2011-02-12T08:11:35Z,KR,UUaBKEPTJQfxs78fiWLa3gOA,202000,14534415,197
UCTPfDsz2XqmLzYud-fc6xBw,안철수,2012-10-02T07:19:25Z,,UUTPfDsz2XqmLzYud-fc6xBw,204000,37463916,1777
UCH-5Xjx6MuEySkb-lAdIEeg,이춘향,2014-11-16T02:55:19Z,KR,UUH-5Xjx6MuEySkb-lAdIEeg,204000,56456162,984
