channel_id,title,published_at,country,uploads_playlist,subscriber_count,view_count,video_count
UCDqaUIUSJP5EVMEI178Zfag,금영 노래방 공식 유튜브 채널,2017-11-09T01:18:19Z,KR,UUDqaUIUSJP5EVMEI178Zfag,343000,328375315,73622
UCd0pqkoWoVbxNH4N3dsetqA,장이나 Ena J,2015-07-28T10:00:44Z,US,UUd0pqkoWoVbxNH4N3dsetqA,339000,80741563,398
UCy5OjPJk87YCHNgd3qg2N9A,단미호유튜브,2014-04-22T14:11:04Z,KR,UUy5OjPJk87YCHNgd3qg2N9A,337000,103544371,1277
UC73j3rtkjb3qCvC7XZidzmw,밥먹고하임시다,2016-10-23T11:38:17Z,KR,UU73j3rtkjb3qCvC7XZidzmw,351000,270292,48
UCHeFnZFpo6DzlT48qCgZRXg,ygconcert,2010-12-03T03:01:38Z,,UUHeFnZFpo6DzlT48qCgZRXg,338000,57704207,41
UC1jqI8znW3-1ETYySHXVUpg,설명요정부마,2016-07-03T11:05:12Z,,UU1jqI8znW3-1ETYySHXVUpg,334000,91885448,132
UCK299tM2j86pzJ2AyGQqX3A,채널S,2021-03-29T05:55:47.209468Z,KR,UUK299tM2j86pzJ2AyGQqX3A,343000,416103005,10842
UCi-0jmyw3x6efk090BAVfxA,이렐킹 IRELKING,2021-06-04T08:09:22.897714Z,KR,UUi-0jmyw3x6efk090BAVfxA,336000,162897929,761
UCeZH1HBFB2cTJFdUFh6Cz6w,어쩔수없는윤화,2013-08-24T10:31:30Z,KR,UUeZH1HBFB2cTJFdUFh6Cz6w,377000,82922365,131
UC270ueFEsQ21S26TYI_9yVA,야신야덕,2018-06-27T10:17:14Z,KR,UU270ueFEsQ21S26TYI_9yVA,341000,1124645500,2369
UCwTHUixtkE6UOZbGcAKfF6g,케이밥스타 [K-밥 STAR],2020-04-12T09:02:16.955093Z,KR,UUwTHUixtkE6UOZbGcAKfF6g,330000,62041416,60
UCBTsPtRCh6ln3IRQFjhjh1A,타튜브 TATUBE,2012-11-03T07:00:24Z,KR,UUBTsPtRCh6ln3IRQFjhjh1A,344000,331929719,6461
UCoKDi-1KsdYjw6lap4ctXRA,기유TV,2018-11-22T16:22:11Z,KR,UUoKDi-1KsdYjw6lap4ctXRA,335000,166022443,528
UCwDtfjGn6LLIvlF3nUVRqHQ,김다윤,2018-02-24T10:34:32Z,KR,UUwDtfjGn6LLIvlF3nUVRqHQ,335000,412144531,455
UC-7ZO1RZQq4O_xq9Zu8CyOg,신지연 SHIN JIYEON,2022-01-17T09:12:23.879426Z,KR,UU-7ZO1RZQq4O_xq9Zu8CyOg,337000,17780788,55
UCs7Bw5CQK82AHhyMQ59NZWA,다인이공,2022-05-05T10:44:12.432481Z,,UUs7Bw5CQK82AHhyMQ59NZWA,411000,108571569,172
UCnXwXrQ8KIBoV8k1T3xGznw,LUCY ISLAND,2020-04-27T15:18:31.67909Z,KR,UUnXwXrQ8KIBoV8k1T3xGznw,340000,339704681,888
UCiNfJIcWMfz07GVr6DKmuug,미드차이 로블록스,2024-03-14T11:31:56.146981Z,KR,UUiNfJIcWMfz07GVr6DKmuug,322000,179924990,382
UCMkrtzkegsLZJ1s6H7S0eKw,MBC Sports+,2014-02-26T06:59:51Z,KR,UUMkrtzkegsLZJ1s6H7S0eKw,331000,516087536,23022
UCs6EwgxKLY9GG4QNUrP5hoQ,비챤 VIichan,2013-11-30T10:41:41Z,KR,UUs6EwgxKLY9GG4QNUrP5hoQ,330000,273625084,966
UC8rM1w44Q-pWl1hTxJC0o2A,왓더펀 What The Fun,2016-06-10T07:00:17Z,KR,UU8rM1w44Q-pWl1hTxJC0o2A,339000,131669077,342
UCzjEp3u8RMkOJwpc3RzxmWg,콩콩이다,2014-11-26T14:01:53Z,KR,UUzjEp3u8RMkOJwpc3RzxmWg,329000,196906554,2528
UC8th9Wc-YGKMYy2jPt_1sUw,홍동심tv,2013-08-03T13:14:36Z,,UU8th9Wc-YGKMYy2jPt_1sUw,341000,141667027,2565
UCj7o9mtW6vvRGQPjjkTSykg,포테이토 터틀,2025-02-08T11:39:47.835442Z,KR,UUj7o9mtW6vvRGQPjjkTSykg,355000,26566721,52
UCszHZ71AULzNmN9b4kNPeaA,카페인기타,2015-07-27T03:38:30Z,KR,UUszHZ71AULzNmN9b4kNPeaA,334000,57010067,641
UChhHNLwMoT8XgV5v8JSHa3g,김쫀떡,2012-08-06T08:02:24Z,KR,UUhhHNLwMoT8XgV5v8JSHa3g,330000,214541330,915
UCQTqoER5HqOM0RPwTf8iEUw,조송,2015-11-25T06:25:37Z,KR,UUQTqoER5HqOM0RPwTf8iEUw,337000,140538712,892
UCak5ZEX4BjijJcf7fdppuIQ,K LEAGUE,2010-12-02T09:18:51Z,KR,UUak5ZEX4BjijJcf7fdppuIQ,341000,644700880,9171
UCRvGVXlK9h9vLWpbVOzm_4Q,PRISTIN,2017-01-25T05:19:50Z,KR,UURvGVXlK9h9vLWpbVOzm_4Q,333000,84942239,66
UCAboHrUEPc4QUeOrmwSn0BQ,디지털거북이,2022-10-18T01:43:08.41008Z,KR,UUAboHrUEPc4QUeOrmwSn0BQ,350000,37545492,433
UCHj3qb7u4WUfUrjlOJtPdKA,호돌이 영상툰,2018-09-26T09:25:36Z,KR,UUHj3qb7u4WUfUrjlOJtPdKA,335000,299362932,2185
UCa1N3szfZv9uFbzF1tBGweA,상어이모,2017-05-27T10:16:22Z,KR,UUa1N3szfZv9uFbzF1tBGweA,341000,83571556,1064
UCSxhYq6K0mxF24SmMGeNNQA,잰잰바리,2022-02-26T06:33:26.247571Z,,UUSxhYq6K0mxF24SmMGeNNQA,338000,51382977,202
UCyoSQyaCrZHro6F_nBiXIYg,클리드,2024-02-29T04:19:41.185973Z,KR,UUyoSQyaCrZHro6F_nBiXIYg,343000,230639337,698
UCQbmDuGdJLrqKaMbFxlPAZA,Hi-Lite Records 하이라이트레코즈,2010-04-05T18:13:07Z,KR,UUQbmDuGdJLrqKaMbFxlPAZA,331000,165693379,505
UCpGmwseGcRtyG8GxRmozKPA,유네린LIN,2012-07-14T15:52:33Z,,UUpGmwseGcRtyG8GxRmozKPA,333000,87941144,493
UCgINNcFYVniXu_f8_1aOsTg,뉴스닷,2017-01-20T14:22:02Z,KR,UUgINNcFYVniXu_f8_1aOsTg,333000,4290440,345
UCVIZWeFmvOhCjJy4tZqertw,최마태의 POST IT,2016-04-12T03:23:49Z,KR,UUVIZWeFmvOhCjJy4tZqertw,370000,221438294,1091
UCLItMtuFPIZ-Q0m_oOVwB2Q,sogyo table 소교식탁TV,2018-05-30T11:01:00Z,KR,UULItMtuFPIZ-Q0m_oOVwB2Q,330000,188416764,1261
UC44QE3DVUuDrhUC5yp4zRYQ,라디유,2018-08-12T07:53:08Z,,UU44QE3DVUuDrhUC5yp4zRYQ,335000,194991470,661
UCah0w9n_eAyjUBG7eHbj8vw,이시아exia,2023-01-16T10:26:10.65791Z,KR,UUah0w9n_eAyjUBG7eHbj8vw,341000,109848952,293
UCktGIKibxR7agzlF62Mbx2A,채정안TV,2020-04-01T11:09:50.040029Z,KR,UUktGIKibxR7agzlF62Mbx2A,336000,86626438,726
UCFoIqYcGMVfWmvnOKzQsggw,1분엄마 1 minute mom,2021-03-29T10:44:39.994715Z,KR,UUFoIqYcGMVfWmvnOKzQsggw,339000,224758360,3409
UC1XPu7aMRZaJsb-9PHMQt8g,RIAK OFFICIAL,2014-03-18T13:06:21Z,KR,UU1XPu7aMRZaJsb-9PHMQt8g,337000,464626326,8056
UCsrbCXItyb8kPHFz3TVI5Vw,이상한나라의청소부,2016-06-01T05:30:50Z,KR,UUsrbCXItyb8kPHFz3TVI5Vw,336000,1843197,75
UCnhZuoNcL89qNax7YlWvavQ,미러볼 뮤직 - Mirrorball Music,2011-07-26T08:48:29Z,,UUnhZuoNcL89qNax7YlWvavQ,340000,125685688,11271
UCG0JecZ4QvGGfO-asHGhCIA,이루리 ILULIY,2015-05-11T06:28:11Z,KR,UUG0JecZ4QvGGfO-asHGhCIA,333000,116211199,602
UCx82ohu9ATU_xBbz-464w0g,윤그린,2016-09-29T22:43:48Z,KR,UUx82ohu9ATU_xBbz-464w0g,335000,41571215,225
UClbYIn9LDbbFZ9w2shX3K0g,아야츠노 유니 AYATSUNO YUNI,2022-12-20T18:25:09.738437Z,KR,UUlbYIn9LDbbFZ9w2shX3K0g,349000,183703609,689
UCvyvjv1gwSrG8ccYRHhj9Nw,WooLara Company (우라라),2015-09-14T11:53:17Z,KR,UUvyvjv1gwSrG8ccYRHhj9Nw,330000,15159409,116
