channel_id,title,published_at,country,uploads_playlist,subscriber_count,view_count,video_count
UCgXzwGNQLKQ4LA4XmWYWuvw,기타치는다람띠,2016-01-31T20:16:31Z,KR,UUgXzwGNQLKQ4LA4XmWYWuvw,6000,95933,4
UCGqrzELBIpH6kfgJsNcZgeQ,마즐래 WGworking,2012-11-07T16:32:36Z,KR,UUGqrzELBIpH6kfgJsNcZgeQ,6280,1120420,129
UC7ddGHlf5sUc3w3yeMRqTLA,낚튜브 [낚시의 궁금한 모든것]_NotTube,2014-03-10T02:30:38Z,KR,UU7ddGHlf5sUc3w3yeMRqTLA,6030,2769014,263
UCS7_uGiAocfn0JGrJliGVrA,EORI TV,2013-04-24T08:01:17Z,,UUS7_uGiAocfn0JGrJliGVrA,6470,9197522,153
UCUEAfMdSYiXDfRVxdfqAQrg,나승빈 선생님_함께 있어 행복한 우리_,2012-07-19T12:51:05Z,KR,UUUEAfMdSYiXDfRVxdfqAQrg,6360,2389363,861
UCJ2jmRmeLWFtVQQPsut9v8w,스타토이,2016-06-11T02:17:39Z,KR,UUJ2jmRmeLWFtVQQPsut9v8w,5990,7315300,68
UCHzxtmQhWwhFajAhtgfumKg,민주평화당TV,2018-02-09T07:57:27Z,KR,UUHzxtmQhWwhFajAhtgfumKg,6660,3032739,1841
UCkmNa3uEggjZis2eYbaXXnA,케민,2013-07-21T04:17:45Z,KR,UUkmNa3uEggjZis2eYbaXXnA,7720,8999075,3073
UCsnakEva6XIr8rf0P8R_vBQ,애슐리Ashley,2015-08-05T14:34:13Z,KR,UUsnakEva6XIr8rf0P8R_vBQ,6500,1026052,127
UCfVqqxdFMvN4f0-isg0_bbw,(방가샷bangga_shoot),2018-08-02T07:12:26Z,KR,UUfVqqxdFMvN4f0-isg0_bbw,6360,2803828,299
UCCtKt-yPCrhLd6nlgJQc4RQ,꽃세히 sayblossom,2014-05-04T07:40:51Z,KR,UUCtKt-yPCrhLd6nlgJQc4RQ,6520,838618,61
UC5p-SkOSlkZRiF6CRdIFJvw,TOY AMIGO,2015-12-15T07:21:32Z,KR,UU5p-SkOSlkZRiF6CRdIFJvw,6170,8474110,146
UCc8RR9yJEKVvP31OWBqhIjg,RFA FAN,2018-03-09T12:06:15Z,KR,UUc8RR9yJEKVvP31OWBqhIjg,6350,886249,42
UChC6A-YfVfQ9jbqG5zb4gjw,음악 같은 사진 이야기,2012-08-01T13:24:13Z,KR,UUhC6A-YfVfQ9jbqG5zb4gjw,6230,387698,38
UCzDLR2GTRqNsIFSnLacmdKg,조응천 중계석,2016-07-01T01:05:35Z,KR,UUzDLR2GTRqNsIFSnLacmdKg,7890,1851396,508
UCG6jmnh5Qw2SZYIPsN2Azfw,Online Topik,2020-08-10T09:34:29.926778Z,,UUG6jmnh5Qw2SZYIPsN2Azfw,6190,269277,207
UCnss3Bsz1g9XpJBNM62vlWA,디아블로 이모탈,2021-05-04T16:03:12.463643Z,KR,UUnss3Bsz1g9XpJBNM62vlWA,6670,15171696,130
UCstHL8TQy5hjCSIxK370aow,Strawberry Toonz,2020-02-17T08:21:03.305346Z,KR,UUstHL8TQy5hjCSIxK370aow,6760,269539,8
UC3QWksal35X_nSXE8jC59_A,ELCANTO(엘칸토),2019-05-27T05:51:05Z,KR,UU3QWksal35X_nSXE8jC59_A,6500,883676,161
UC-Id9P16Dnutun3wual1fcA,출동 도시의 영웅들 (한국말),2014-10-30T13:39:02Z,,UU-Id9P16Dnutun3wual1fcA,6300,6380185,98
UCHHmDl_k97jLSOYbKEflr5Q,중고차인사이드,2017-02-26T09:02:27Z,,UUHHmDl_k97jLSOYbKEflr5Q,6330,2624644,5
UCFHt4Drs8lmyd-aUsBqM5uQ,나반장,2013-08-26T00:49:17Z,KR,UUFHt4Drs8lmyd-aUsBqM5uQ,6470,227365,22
UC7SSJS5huELNkaI6XhoNpNw,Ricksoft,2025-08-14T16:34:46.779612Z,MX,UU7SSJS5huELNkaI6XhoNpNw,6490,3581389,25
UC9mpnu1x96y7utLpnYyU6kw,Rocky Byun 변남석 중심잡기,2010-02-12T05:08:02Z,KR,UU9mpnu1x96y7utLpnYyU6kw,6200,2754400,346
UCx7ThnRlyrSSiNCLIZI0aqQ,가원,2012-12-12T11:25:54Z,KR,UUx7ThnRlyrSSiNCLIZI0aqQ,6180,1076393,264
UCA7WtDf9bYuRW1BowR00e6g,고뎅,2016-10-09T08:38:55Z,KR,UUA7WtDf9bYuRW1BowR00e6g,6470,249443,1
UCS_GfKlHjjFwgIqGyZOwbtA,방랑이고싶다 BangLang,2012-12-09T02:28:43Z,KR,UUS_GfKlHjjFwgIqGyZOwbtA,5980,20517,28
UCIb_O9AwrmaCXquQJ0TIVdw,귀공master,2018-11-20T01:29:16Z,,UUIb_O9AwrmaCXquQJ0TIVdw,6660,398177,51
UCKcwMdtuEELC4hn_fUlfVrA,꿍꿍TV,2019-05-01T20:59:51Z,KR,UUKcwMdtuEELC4hn_fUlfVrA,6200,3775714,80
UCPvt1dbhi23-FTpGYZrmpLw,부산희야TV(Korean Ghost Tracker),2011-02-11T13:36:34Z,KR,UUPvt1dbhi23-FTpGYZrmpLw,6080,2023460,389
UC9hWQRe4QrUivXN3VO2iuMA,코드종,2018-06-09T08:48:31Z,,UU9hWQRe4QrUivXN3VO2iuMA,6530,259083,30
UCGGhcGI2JzKmtpSUkqSm7HQ,간다고,2018-10-29T07:50:39Z,KR,UUGGhcGI2JzKmtpSUkqSm7HQ,6310,1091748,95
UC8RUkja-IDFu10i5Rq3LX0A,arenaKorea_아레나코리아,2012-01-27T00:24:20Z,KR,UU8RUkja-IDFu10i5Rq3LX0A,6780,12462307,174
