channel_id,title,published_at,country,uploads_playlist,subscriber_count,view_count,video_count
UCZcgAzoCrlDxw7nZ7TEaDlA,행보긔,2012-09-22T02:13:02Z,KR,UUZcgAzoCrlDxw7nZ7TEaDlA,21200,7730418,294
UCayrJM0uMJjyIM-Zf4rHX9g,클린카즈중고차이민용팀장,2015-02-05T10:28:47Z,KR,UUayrJM0uMJjyIM-Zf4rHX9g,20700,4731634,607
UCO672NmnCqS2oh_-2mOV2Kg,피니쉬골프,2017-11-12T13:36:50Z,KR,UUO672NmnCqS2oh_-2mOV2Kg,20200,2954465,62
UCH_3EJmYezmCXe8Y6DMvRkA,티아라,2019-04-05T13:42:27Z,KR,UUH_3EJmYezmCXe8Y6DMvRkA,21200,10205549,27
UCvpJnVO6HLORZrUy0qRBKyA,대리여행자 라솔[Traveler Lasol],2019-03-05T11:14:05Z,KR,UUvpJnVO6HLORZrUy0qRBKyA,21100,6954036,20
UCda4mM3iKnRo_v6pvvDzjUA,만들래 Mandelrae,2020-09-22T00:19:46.103885Z,KR,UUda4mM3iKnRo_v6pvvDzjUA,21900,11752752,96
UChu7d9tG_NVjot8RyZibFNg,Rolling Stone Korea,2020-12-24T02:41:44.279048Z,KR,UUhu7d9tG_NVjot8RyZibFNg,21100,3523292,393
UCkMU50LQyRwF0hQjHtFyDUg,덕후더쿠 THEKOO (대원미디어 공식 채널),2020-07-06T05:25:19.96128Z,KR,UUkMU50LQyRwF0hQjHtFyDUg,21500,11738503,839
UCAEnau2oWBCBNND8a5AIfLQ,HIRO,2012-08-27T13:24:06Z,KR,UUAEnau2oWBCBNND8a5AIfLQ,20700,6780388,278
UCTl9bXrC_nZbSA00lElwRcg,나락호프(NarakHof),2016-01-13T08:44:15Z,KR,UUTl9bXrC_nZbSA00lElwRcg,21200,29402498,3349
UCj2jOzLbNvyqBaX1VpmVj3A,ECUKOR TyJ,2009-01-27T00:01:26Z,KR,UUj2jOzLbNvyqBaX1VpmVj3A,21300,3484081,536
UCCR7qxs9-awNfEdHTRrtYww,탄알,2015-04-30T14:16:59Z,KR,UUCR7qxs9-awNfEdHTRrtYww,20400,535188,69
UCTmh-UOve7Pvz61pwVnaGLw,tomo note,2014-07-10T07:44:42Z,KR,UUTmh-UOve7Pvz61pwVnaGLw,20900,12144722,410
UCRzJdN4olNMonAvhFI_mJ9w,미스터리 부동산,2018-09-05T02:33:32Z,KR,UURzJdN4olNMonAvhFI_mJ9w,20400,1270538,32
UCk7fKricfVdDcC6qSp9cHtw,달리는준모TV,2013-01-05T06:05:43Z,KR,UUk7fKricfVdDcC6qSp9cHtw,21200,70949,55
UCIBMDOoe4a-FrCSR5o1QigQ,갈교수TV,2011-12-26T00:30:13Z,KR,UUIBMDOoe4a-FrCSR5o1QigQ,20600,10170858,273
UCQ10rqjXTrVyJGppI-FNpjA,Studio B-120,2006-03-18T09:00:38Z,KR,UUQ10rqjXTrVyJGppI-FNpjA,21400,2416540,222
UCquBfW4ndEjBhrd8uUyBuzw,얌체볼TV,2015-10-17T01:56:20Z,KR,UUquBfW4ndEjBhrd8uUyBuzw,20200,8367785,319
UCMSZGNgdr8SMqtZXbOWWwkQ,하나언니가 읽어주는 신나는 동화나라,2016-04-16T12:21:36Z,KR,UUMSZGNgdr8SMqtZXbOWWwkQ,21000,6055214,589
UC9u5gEvnhSlDczlIahK8bgA,제이Youtube,2015-02-11T10:56:59Z,,UU9u5gEvnhSlDczlIahK8bgA,21000,5294451,90
UC4SBsZv844Y776lxmk0_FVQ,영애낌 YeongAe,2014-12-25T16:42:09Z,US,UU4SBsZv844Y776lxmk0_FVQ,21000,4866088,361
UC2ZW7h_B-a1If6y3dElR7Yw,"아카데미과학 Academy Plastic Model Co., Ltd.",2015-07-22T08:30:59Z,KR,UU2ZW7h_B-a1If6y3dElR7Yw,21000,34539640,497
UCN5SPeQ6ZMV4l5-Kuf88PLw,거제전갱이TV,2017-06-03T08:08:57Z,KR,UUN5SPeQ6ZMV4l5-Kuf88PLw,20100,3745293,92
UCYrcetzzlN0hvBtxamexSvA,트로트 하이웨이,2022-11-17T00:51:05.236328Z,KR,UUYrcetzzlN0hvBtxamexSvA,30700,10935871,93
UC9PVh5wn0ZlbnLTCKso65_g,굴레,2013-05-29T08:58:20Z,,UU9PVh5wn0ZlbnLTCKso65_g,21200,47129,82
UCqVSdG-60bwOPifXnhtZ5Vg,약먹을시간,2017-10-09T03:31:08Z,,UUqVSdG-60bwOPifXnhtZ5Vg,20500,6373161,356
UC7tR9RwyzlG0FvXDWxIC_Tg,Jihoon Ahn,2015-05-19T12:03:15Z,KR,UU7tR9RwyzlG0FvXDWxIC_Tg,21000,1275646,127
UCiE6AjkBIH3XQNnf9bxg0pg,LG헬로비전,2018-01-31T08:42:50Z,KR,UUiE6AjkBIH3XQNnf9bxg0pg,21000,1052167,106
UC_OCeYYzX-2WA5XCOAd3NAA,Kims' Chronicles,2010-06-12T16:42:03Z,US,UU_OCeYYzX-2WA5XCOAd3NAA,20200,5479646,259
