channel_id,title,published_at,country,uploads_playlist,subscriber_count,view_count,video_count
UCa-qMXOFaGyB_C7_5O0dbTA,yollstory,2013-10-09T08:17:36Z,KR,UUa-qMXOFaGyB_C7_5O0dbTA,185,385,2
UCJmE0NFQc0HMYTFUKvGp0uQ,강석진국회의원,2017-04-17T04:43:09Z,,UUJmE0NFQc0HMYTFUKvGp0uQ,121,10092,40
UCmP7bIRXG-AiE07mKLj_0Ew,재주많은제주소년,2013-06-05T05:10:46Z,,UUmP7bIRXG-AiE07mKLj_0Ew,176,33211,90
UCGAtb6aFtjxpCcmypjthdMg,마빈티비,2016-06-15T15:12:16Z,KR,UUGAtb6aFtjxpCcmypjthdMg,77,32268,37
UCH699SB12fY9gJCGP67xQrg,"라라디오 [LALAdio GOLF] 골프레슨,골프기초",2015-03-19T07:14:51Z,KR,UUH699SB12fY9gJCGP67xQrg,132,2042,3
UCTYfPE0re430fyF-j4Pz_ng,때스옹,2016-01-20T17:11:30Z,KR,UUTYfPE0re430fyF-j4Pz_ng,97,86,6
UC1tu_Rp_zSli_8jIkJ9pUlA,Socialerus-소셜러스,2018-05-09T04:35:15Z,KR,UU1tu_Rp_zSli_8jIkJ9pUlA,194,53134,79
UCukf9m-5OAgSXJI72vFFB5g,신보라TV,2017-01-02T00:24:54Z,,UUukf9m-5OAgSXJI72vFFB5g,160,28843,161
UCBHFrWx9ddZMcRiGezCSrzg,딜라이트뮤직 Delight Music,2015-02-22T12:25:31Z,KR,UUBHFrWx9ddZMcRiGezCSrzg,123,41845,90
UC2LsdB0HQjYW-MW21rj1MQg,슬로우아시안 Slow Asian Nurd,2016-04-11T23:50:14Z,,UU2LsdB0HQjYW-MW21rj1MQg,72,19341,8
UC2mBpX2NHrNniZCbN0N_zNQ,sNapAkiCk,2015-08-26T12:45:36Z,KR,UU2mBpX2NHrNniZCbN0N_zNQ,159,53873,69
UC9pvwYGJ98_yNi37Qy49DjA,박주선TV,2012-01-12T05:36:10Z,,UU9pvwYGJ98_yNi37Qy49DjA,159,71239,115
UCdr7ZSCYkJPrDiv50-Nbssg,Mediarak Korea,2015-02-23T07:18:34Z,KR,UUdr7ZSCYkJPrDiv50-Nbssg,77,17373,69
