channel_id,title,published_at,country,uploads_playlist,subscriber_count,view_count,video_count
UCeV0nWZHrCpBCbAofKW7RFw,아임끼끼 I'm kkikki,2012-08-23T01:52:17Z,KR,UUeV0nWZHrCpBCbAofKW7RFw,4410,139823,26
UCsdQx7N2z7rgLYqCMeViw2Q,Daey 데이,2017-02-08T02:23:30Z,KR,UUsdQx7N2z7rgLYqCMeViw2Q,4620,507841,56
UC2cptisAOgF1_gm6BvxMXNg,Happy Dog TV,2014-07-02T04:01:41Z,KR,UU2cptisAOgF1_gm6BvxMXNg,4490,83950,136
UCdWmyRpXqDCN9loNzZrAz5w,민케이,2017-06-07T11:55:37Z,,UUdWmyRpXqDCN9loNzZrAz5w,4940,12871662,1396
UCPCIMfImYMmC4PJ2cBrzoyg,발품렌터카 장기렌트리스 성지 1p견적 ,2014-12-08T08:49:50Z,KR,UUPCIMfImYMmC4PJ2cBrzoyg,4940,17080,7
UCrhAtvNaWRA0Wg9c9U2dFew,조승래TV,2016-06-28T04:47:43Z,,UUrhAtvNaWRA0Wg9c9U2dFew,4820,1165399,1000
UC9Ed1Cny3GJDl6DN6I_DXSg,엣나인필름ATNINEFILM,2012-04-05T01:40:20Z,,UU9Ed1Cny3GJDl6DN6I_DXSg,4790,3620156,733
UCGVv8mpluRBuEqyNEySnwIQ,Mint,2011-11-06T11:08:22Z,,UUGVv8mpluRBuEqyNEySnwIQ,4900,1656648,11
UC06sDTd4pAXjfVre_tUTVIg,얌미,2017-03-25T16:06:21Z,KR,UU06sDTd4pAXjfVre_tUTVIg,4890,0,0
UC6FGuauT2CwSlnGLCHKURUw,엘라송 (Ella),2013-12-15T10:47:36Z,,UU6FGuauT2CwSlnGLCHKURUw,4700,23692,14
UCslQErIfILQ3bNIkWBNxzFw,PAPASGUN,2018-10-25T01:50:07Z,KR,UUslQErIfILQ3bNIkWBNxzFw,4910,590470,47
UC5FL8a5KYrW51zhm4YdSAAg,인간적인생활,2012-06-28T07:51:13Z,KR,UU5FL8a5KYrW51zhm4YdSAAg,4640,2600360,107
UC6r6RBiVczrOugbaPIJ4TMw,밍,2013-10-29T14:57:27Z,,UU6r6RBiVczrOugbaPIJ4TMw,4770,5088652,7
UCKXL0d_J_eA_ryiLrFaxTUA,펄킨_에코후레쉬,2014-04-21T02:37:26Z,KR,UUKXL0d_J_eA_ryiLrFaxTUA,4560,35360318,587
UCUoFZAL7t-KgDZJnZfypokQ,이햇성,2009-05-30T06:57:24Z,KR,UUUoFZAL7t-KgDZJnZfypokQ,4960,1229445,281
UC_k0hkkwzYw5m5N9TAssM9Q,아수라발작,2016-03-26T05:37:07Z,KR,UU_k0hkkwzYw5m5N9TAssM9Q,4670,347351,161
UCYNI5EUZG3WKBKkhxlASXrA,Dingo Friends,2015-10-06T08:37:43Z,KR,UUYNI5EUZG3WKBKkhxlASXrA,4680,675539,260
UCrtKs7BQrp-yWLHSbSzgJ4g,중사TV,2011-03-25T21:40:31Z,KR,UUrtKs7BQrp-yWLHSbSzgJ4g,4520,2789867,328
UCDgns5DoDlLbN9xjjmsp8lA,피터랜드 : 장난감박물관(Peter Land : Toy Museum),2016-04-26T16:05:21Z,KR,UUDgns5DoDlLbN9xjjmsp8lA,4590,1984274,478
UC68n3-ndtV8QycUjhdXK6nQ,굿보이 게임_Good boy Game,2013-01-15T16:39:15Z,KR,UU68n3-ndtV8QycUjhdXK6nQ,4550,590216,121
UClHUBQGrDEuGnh2zn8T1InQ,Borami Toys 보라미 장난감,2017-06-14T14:10:33Z,KR,UUlHUBQGrDEuGnh2zn8T1InQ,4560,1132337,323
UC8OeEBw9JoU8aAdqF6y7i9A,해피주파수,2019-01-26T08:28:53Z,KR,UU8OeEBw9JoU8aAdqF6y7i9A,4630,2912306,1281
UCSMd2Eqt__UnOjiB7r878XQ,닥터고블린,2009-07-26T17:28:25Z,KR,UUSMd2Eqt__UnOjiB7r878XQ,4750,2807255,417
UC_7bIkK5RX0yu7dqm6L0WeA,민이네가족캠핑,2013-06-20T04:23:47Z,KR,UU_7bIkK5RX0yu7dqm6L0WeA,4700,2625584,240
UCzMSsE1U2TaVnTJaocPe8RQ,유에스티알N토이샵담당,2013-07-06T00:55:13Z,KR,UUzMSsE1U2TaVnTJaocPe8RQ,4830,4925656,353
UCZdca4yumpkCbjhB2wZCt8A,리글 rygl,2018-04-07T15:34:04Z,KR,UUZdca4yumpkCbjhB2wZCt8A,5040,1289277,314
UC2gl-I4_6wYTDLnrJtaiWAg,금태섭TV,2016-02-13T10:17:32Z,KR,UU2gl-I4_6wYTDLnrJtaiWAg,4660,319650,152
UCt6W5vjDdplT7ND0HO7FDWg,쩡글TV,2018-04-27T17:57:08Z,KR,UUt6W5vjDdplT7ND0HO7FDWg,4900,265638,91
UCChfbf1RgwUaLRPbfw6QJ6A,한빈쌤,2016-10-20T05:58:03Z,KR,UUChfbf1RgwUaLRPbfw6QJ6A,4440,1200578,53
UCRQ7RwBktFm7MZCvLDNF7KA,아이컨택,2021-01-06T01:57:10.615772Z,KR,UURQ7RwBktFm7MZCvLDNF7KA,4890,1380595,303
UCUmkIJDCZtPB9rShSrwn30w,스타 프로토스 진영화 잼튜브[JAMTUBE],2014-05-12T12:28:36Z,KR,UUUmkIJDCZtPB9rShSrwn30w,4620,295824,102
UCALlMT1LcJMlCDJ1FGf2mdQ,남인순티브이,2013-02-07T08:58:03Z,,UUALlMT1LcJMlCDJ1FGf2mdQ,4790,1197233,411
UCw-2k3_YuhRsctZrmFYhxoA,평발다이어터의 삶,2018-07-17T01:58:54Z,KR,UUw-2k3_YuhRsctZrmFYhxoA,4760,19570,13
UCC7RzQ5slEHTdQw3iZRHJEg,제이치42,2015-06-13T06:44:16Z,KR,UUC7RzQ5slEHTdQw3iZRHJEg,4950,2099243,321
UCuEBjgoKtQzdRi-vxMfLlHw,Jane's Danglish,2018-04-10T06:13:06Z,KR,UUuEBjgoKtQzdRi-vxMfLlHw,4770,551806,164
UCaAwiz2aP0JqDJ_izMXL7_w,ZSun (zsunbless),2013-07-29T08:43:51Z,,UUaAwiz2aP0JqDJ_izMXL7_w,4920,412834,37
UCo5NAS-2X8uxF3vGMAR_Fyg,타전거,2017-10-21T13:19:36Z,KR,UUo5NAS-2X8uxF3vGMAR_Fyg,4870,529656,153
UCx8FkSMQKppBLJKDF4JkmTA,봄태양TV BomSunTV,2012-05-12T13:47:56Z,KR,UUx8FkSMQKppBLJKDF4JkmTA,4530,3101448,850
UCh4vOO5G6cFPFMbZc626yQw,Junwoo준우,2017-05-28T06:40:05Z,,UUh4vOO5G6cFPFMbZc626yQw,4710,660684,88
UCKvRcoSEoh6vd5QdetJXGfQ,GamePONG,2014-01-27T20:58:05Z,KR,UUKvRcoSEoh6vd5QdetJXGfQ,4530,18030,4
UCcrjbYUyHUmiHHax-N82Dyg,아람 일상   Aram's daily life,2021-09-02T07:21:00.866773Z,KR,UUcrjbYUyHUmiHHax-N82Dyg,4900,109188,146
UCtYpHAW0jA9scqWJze2xbhQ,제씨 JESSIE,2014-07-30T13:41:54Z,KR,UUtYpHAW0jA9scqWJze2xbhQ,4870,1085490,115
UCqDpf7RAHwNX6NGbsnyUgHA,클레이홀릭ClayHolic,2015-03-20T12:26:48Z,,UUqDpf7RAHwNX6NGbsnyUgHA,4750,23368,20
UC4sSwdBGYbKDo4SGHUdCmqw,DimensionDreamer,2015-05-03T10:16:59Z,KR,UU4sSwdBGYbKDo4SGHUdCmqw,4760,525773,141
