channel_id,title,published_at,country,uploads_playlist,subscriber_count,view_count,video_count
UCdHk6gmY2ocBoGFm103wF6A,SBM&E Official,2012-07-18T04:25:06Z,KR,UUdHk6gmY2ocBoGFm103wF6A,1500,563628,106
UCC2o2--K9tWPxheLRCvPgVA,"여행디자인 | 미국여행, 하와이여행",2017-04-24T08:14:46Z,KR,UUC2o2--K9tWPxheLRCvPgVA,1640,513342,45
UCyMjULQP07M5Iar79uECNCw,THUNDER,2012-10-01T02:28:20Z,KR,UUyMjULQP07M5Iar79uECNCw,1590,7796,4
UC1iG1djjveRRnL9AlqaGboA,[토이카TV] Car Toys TV,2014-06-04T04:51:26Z,,UU1iG1djjveRRnL9AlqaGboA,1490,1849539,27
UCNJrl9TAQwCy756fuMqTZNQ,여행으로채우다,2018-04-30T06:09:40Z,KR,UUNJrl9TAQwCy756fuMqTZNQ,1630,216699,188
UCN8Wl4x5AM39U8_ToIPBbNg,박거니,2016-02-03T10:37:40Z,KR,UUN8Wl4x5AM39U8_ToIPBbNg,1500,22631,9
UC8BLuZstUhkXZFBEpQa208g,NG스튜디오,2011-05-07T07:14:19Z,KR,UU8BLuZstUhkXZFBEpQa208g,1490,12754,12
UCU26r4pGxkIzcepi7VQtkUw,이야디자인,2017-06-01T12:27:25Z,,UUU26r4pGxkIzcepi7VQtkUw,1430,6005,6
UCps6wTDvI4QfNGYscBsgV0A,지아신GIA SHIN,2015-10-10T15:59:10Z,KR,UUps6wTDvI4QfNGYscBsgV0A,1530,34716,4
UCEGaer9yJ98qotGViKCw1tg,메이크래프트,2016-03-07T02:08:46Z,KR,UUEGaer9yJ98qotGViKCw1tg,1450,335418,83
UC5qByKS677l1--e28OWEoQg,Velvet Pop,2025-11-11T11:06:18.166362Z,KR,UU5qByKS677l1--e28OWEoQg,1860,710834,26
UCosoJKVxkgxhEMhlxuUli7A,VDL (vdl cosmetic),2012-08-21T01:08:17Z,,UUosoJKVxkgxhEMhlxuUli7A,1350,6922501,96
UCC9L2cR7sQKATmzbiiwlAyA,Beaver Cha,2013-06-24T06:31:35Z,KR,UUC9L2cR7sQKATmzbiiwlAyA,1820,284688,68
UCgMFf4W5Be00ilzqZDGdfXw,피자에땅(Pizzaetang),2012-12-11T02:47:19Z,,UUgMFf4W5Be00ilzqZDGdfXw,1510,8016099,46
UCztXt7fmDmzANvweB0Npgnw,여행콩 ,2015-11-09T13:28:36Z,KR,UUztXt7fmDmzANvweB0Npgnw,1370,12609,30
UCXA3LkCMxLjo02Y1Eh9r6iw,컴아저씨mining 훈이channel,2018-12-05T04:03:23Z,KR,UUXA3LkCMxLjo02Y1Eh9r6iw,1570,263088,720
UCAAxlZY-yfgCkRfmPpXqHEg,이용호 TV,2016-06-08T06:32:05Z,KR,UUAAxlZY-yfgCkRfmPpXqHEg,1610,27652,28
UCsCck9f-gwcex8QaBvRoTpg,ASICS KOREA,2013-02-22T06:04:22Z,KR,UUsCck9f-gwcex8QaBvRoTpg,1430,8526178,183
UCDjCOk_AgmSoByJ7rt9F5XA,알로 ALO,2013-08-26T15:36:09Z,KR,UUDjCOk_AgmSoByJ7rt9F5XA,1520,26195,9
UCx5fqeTeINCIKe-GrR_t4Kw,김종훈TV,2016-06-01T22:34:58Z,KR,UUx5fqeTeINCIKe-GrR_t4Kw,2370,520301,519
UCr6m2h2XEElC_lWniJN3vOw,Komi,2013-02-07T09:49:52Z,KR,UUr6m2h2XEElC_lWniJN3vOw,1620,700,4
UClin5hHXju5douoU34ruUbA,걍기웅,2019-02-25T21:41:52Z,KR,UUlin5hHXju5douoU34ruUbA,1330,724324,112
UCXiQYZ-WAffR0ABwPZ-Y8Ug,치얼스Cheers,2015-05-19T13:13:39Z,KR,UUXiQYZ-WAffR0ABwPZ-Y8Ug,1380,397946,117
