idx,channel_id,channel_title,video_id,video_title,published_at,duration_sec,is_shorts,view_count,like_count,comment_count
5050,UCpnnUKmAQKgVinEV-lV-N2g,프뚜,Ld5AglALs-Y,12년 만의 복귀유저의 마인크래프트 하드코어 모드 생존기,2023-11-21T06:52:33Z,713.0,False,503408,7196.0,310.0
5050,UCpnnUKmAQKgVinEV-lV-N2g,프뚜,YHnaJAlvamI,내가 보려고 만든 인챈트 갑옷 별 크리퍼 데미지 #shorts,2023-11-22T11:37:32Z,43.0,True,191783,2760.0,56.0
5050,UCpnnUKmAQKgVinEV-lV-N2g,프뚜,7qF715fVpC8,하드코어에서 종결 다이아 풀셋 맞추고 12년 만에 첫 건축하기,2023-11-27T05:19:16Z,653.0,False,358089,5276.0,174.0
5050,UCpnnUKmAQKgVinEV-lV-N2g,프뚜,s7J8lTBqn94,하드코어에서 네더라이트 갑옷 맞추고 수선 무한대로 얻기,2023-12-04T12:02:09Z,858.0,False,498954,4089.0,238.0
5050,UCpnnUKmAQKgVinEV-lV-N2g,프뚜,i_3w3buN_Ek,하드코어에서 개사기 토템 공장 만들기,2023-12-15T13:51:54Z,647.0,False,694902,9363.0,673.0
5050,UCpnnUKmAQKgVinEV-lV-N2g,프뚜,jb8ebEA0yok,하드코어에서 화살 단 한 발로 엔더 드래곤을 잡는 방법,2023-12-31T16:16:29Z,862.0,False,704964,13599.0,715.0
5050,UCpnnUKmAQKgVinEV-lV-N2g,프뚜,Lshns-KvHbs,하드코어에서 진짜 '크리퍼' 팜 만들기,2024-01-14T06:42:12Z,766.0,False,1128818,9695.0,577.0
5050,UCpnnUKmAQKgVinEV-lV-N2g,프뚜,dcgEBlqeJ_I,하드코어에서 '차원이 다른' 마을 만들기,2024-02-02T16:16:33Z,1548.0,False,2463303,40504.0,1723.0
5050,UCpnnUKmAQKgVinEV-lV-N2g,프뚜,beItYUn0NdY,하드코어에서 세계에서 가장 큰 상자 만들기,2024-02-25T00:45:01Z,733.0,False,775804,10731.0,623.0
5050,UCpnnUKmAQKgVinEV-lV-N2g,프뚜,fMjKEdFYMj4,하드코어에서 국가권력급 철 공장 만들기,2024-03-12T23:15:00Z,1018.0,False,1333235,17920.0,954.0
5050,UCpnnUKmAQKgVinEV-lV-N2g,프뚜,kf8yXlobhOQ,하드코어에서 미친 효율의 수중 농장 만들기,2024-03-28T06:15:02Z,885.0,False,1180717,12020.0,762.0
5050,UCpnnUKmAQKgVinEV-lV-N2g,프뚜,8HASxST5ATI,하드코어에서 신호기 공장 만들기,2024-04-12T08:34:44Z,1297.0,False,1072851,9288.0,873.0
5050,UCpnnUKmAQKgVinEV-lV-N2g,프뚜,0lL0z1wRsHg,하드코어에서 궁극의 신호기 만들기,2024-05-07T09:51:31Z,1133.0,False,1579154,17378.0,1456.0
5050,UCpnnUKmAQKgVinEV-lV-N2g,프뚜,jZQmLqa2e90,마인크래프트 하드코어에서 2000일을 살아보았다[몰아보기],2024-05-14T13:38:13Z,11007.0,False,3237813,25027.0,1362.0
5050,UCpnnUKmAQKgVinEV-lV-N2g,프뚜,skfQmDb3rms,하드코어에서 모든 블록 모으기,2024-06-03T03:15:01Z,1646.0,False,2713616,20633.0,2201.0
5050,UCpnnUKmAQKgVinEV-lV-N2g,프뚜,ayIGeQRLXKo,"하드코어에서 초대형 수족관 만들기, 근데 네더에",2024-06-26T02:57:02Z,1516.0,False,1746207,17330.0,1158.0
5050,UCpnnUKmAQKgVinEV-lV-N2g,프뚜,c7K6i7W0eyc,하드코어에서 엔드포탈 '차원이 다르게' 업그레이드 하기,2024-07-18T08:53:28Z,1098.0,False,1464229,13958.0,1561.0
5050,UCpnnUKmAQKgVinEV-lV-N2g,프뚜,K-A_aqNHcy0,하드코어에서 고기를 무한으로 얻는 방법,2024-08-10T13:29:55Z,1117.0,False,979112,10109.0,1193.0
