idx,channel_id,channel_title,video_id,video_title,published_at,duration_sec,is_shorts,view_count,like_count,comment_count
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,ZIvy6YlKZP0,솔직히 코요태 리더는 신지 아닌가? | 컬투쇼 영상툰,2025-11-22T05:00:46Z,102.0,False,67868,1465.0,89.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,h4LAaEEe574,술 취한 편의점 빌런,2025-11-26T03:01:02Z,77.0,False,411627,4714.0,66.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,wwrM8ortz7I,"""글래머가 좋대서..."" 뽕을 과하게 넣은 소개팅녀를 본 숙맥남의 반응은? | 컬투쇼 영상툰",2025-11-29T05:01:21Z,172.0,False,403946,5050.0,178.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,1E0k-LPTdMM,말도 안 되는 액수…노인이 찾으려는 인출 금액은?,2025-12-03T03:00:01Z,51.0,True,563035,4185.0,74.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,Tntwn9V13vE,"수술 땜에 무릎 꿇으면 안 되는 남자, 장례식에서 절을 해야 하는 상황이 닥쳤는데… | 컬투쇼 영상툰",2025-12-06T05:00:40Z,138.0,False,204725,3229.0,128.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,l6V6yPlFXl0,까막눈 할머니가 시력검사를 하다가 할아버지와 싸운 이유는??,2025-12-10T03:00:54Z,75.0,False,1285767,8234.0,61.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,HZOrRHzbAoY,지갑을 돌려준다며 오라더니...가는 내내 받은 황당한 요구들 | 컬투쇼 영상툰,2025-12-13T05:00:20Z,280.0,False,625174,6766.0,568.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,UopSoiUOcIs,OO에 부항을 사용하면 어떻게 될까?,2025-12-17T03:00:42Z,58.0,True,452728,3663.0,157.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,4o0S8kO9ha4,집에 장모님과 사위만 남았을 때 벌어진 최악의 상황 | 컬투쇼 영상툰,2025-12-20T05:00:06Z,195.0,False,311563,3827.0,147.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,Dvt0SIDnGJU,크리스마스에 솔로인 것도 서러운데 얼어 죽게 생긴 남자,2025-12-24T03:00:12Z,64.0,False,670596,4732.0,65.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,oNwbyQLlM0E,피싱범한테 '범죄도시 장첸' 성대모사로 전화 받으면 생기는 일 | 컬투쇼 영상툰,2025-12-27T05:01:03Z,161.0,False,432364,5598.0,210.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,ZO-KOKJhhDA,해외에서 소변이 마려운 할머니들의 해결 방법,2025-12-31T03:00:50Z,67.0,False,700278,6065.0,73.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,F1WygoThQiI,다짜고짜 칭찬하던 할아버지… 그런데 뒤통수에 대고 던진 얼탱이 없는 한마디 | 컬투쇼 영상툰,2026-01-03T05:00:16Z,151.0,False,380844,5474.0,434.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,nYuu_6rzT9w,운전 중 방귀를 뀌면 안 되는 이유,2026-01-07T03:01:00Z,67.0,False,1001165,8620.0,102.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,4RVIO7SEqsw,“아까는 5만원이라면서!” 경찰한테 벌금 가지고 꼬장 부리던 남자의 최후  | 컬투쇼 영상툰,2026-01-10T05:00:10Z,146.0,False,108695,2088.0,88.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,gZmFCs_3k88,애완견을 시어머니라고 하는 엄마,2026-01-14T03:01:00Z,73.0,False,1399952,15331.0,149.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,2IFrTgQjUD4,가득 찬 엘리베이터에서 갑자기 모르는 여자가 귓속말을 거는데... | 컬투쇼 영상툰,2026-01-17T05:00:03Z,128.0,False,370042,4307.0,240.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,nJs655QZwgo,찌질이끼리 사귀면 어떨까?,2026-01-21T03:00:55Z,67.0,False,1160689,7765.0,105.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,Mpw21N4MiBQ,겨드랑이 털이 아예 안 나서 서러운 남자의 인생 | 컬투쇼 영상툰,2026-01-24T05:00:22Z,248.0,False,147118,2521.0,263.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,U333829zGBI,전교생 앞에서 아는 척했다가 무식이 탄로 난 교장선생님,2026-01-28T03:00:38Z,57.0,True,533881,4050.0,114.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,gmsjY4f8SR0,"지 혼자 로맨틱, 공사장에서 일하던 '연애 감각' 최악의 남자친구 | 컬투쇼 영상툰",2026-01-31T05:01:00Z,233.0,False,583293,6709.0,546.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,Tg7arMHlvK0,카페에서 여자 알바 곤란하게 만드는 남자들,2026-02-04T03:00:29Z,46.0,True,3660644,35851.0,677.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,9PYA2K9s7B8,입대 후 바람난 여친 잡으러 간 '테토남' 해병대 | 컬투쇼 영상툰,2026-02-07T05:00:07Z,114.0,False,241565,4381.0,251.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,19QcGy5ibGg,못생긴 맞선남,2026-02-11T03:00:03Z,59.0,True,2009741,18375.0,410.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,4L5-HrywunU,웃다가 사람 미치는 컬투쇼 레전드 몰아보기🔥,2026-02-14T05:00:05Z,3600.0,False,3688690,29708.0,431.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,6g06uso7to4,보이스피싱범이랑 말싸움 한 여자,2026-02-18T03:00:06Z,70.0,False,1143785,8509.0,96.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,bo2jKmeF9vQ,바지 벗고 거울 보며 덜렁덜렁 거리다 큰어머니한테 들킨 썰 | 컬투쇼 영상툰,2026-02-21T05:00:41Z,157.0,False,298435,4403.0,211.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,60OkgyvSXGI,똘끼 있는 이웃의 미쳐버린 복수 방법,2026-02-25T03:00:06Z,59.0,True,4541169,40678.0,689.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,8J5T4Dl-l_M,만원 버스에서 강제로 임산부가 된 고도비만녀 | 컬투쇼 영상툰,2026-02-28T05:00:07Z,186.0,False,235739,3280.0,143.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,C5OHam9sgTI,진짜 살짝 닿았는데 택시기사가 오바 쌩쇼하는 이유,2026-03-04T03:00:13Z,58.0,True,515785,3939.0,79.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,wYrvtAU-EiE,잘생긴 남직원 엄청 의식하다가 19금 말실수 해서 공개수치 당한 여자 | 컬투쇼 영상툰,2026-03-07T05:00:56Z,120.0,False,87196,1959.0,89.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,lEZeTSQzzKY,아버지 때문에 환장하는 아들,2026-03-11T03:00:50Z,63.0,False,463239,5289.0,104.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,LJHRLPIoX7s,(반전 주의) 짝사랑하는 복학생 오빠를 소름돋게 만든 여대생의 행동 | 컬투쇼 영상툰,2026-03-14T05:00:15Z,156.0,False,106811,2420.0,68.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,ysd0FFHu9Zk,감히 아침 출근시간에 운전을 한 초보운전 엄마,2026-03-18T03:01:06Z,58.0,True,252257,2290.0,32.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,9saFQthlEkk,주변 사람들 곤란하게 하는 1호선 민폐 아줌마들 | 컬투쇼 영상툰,2026-03-21T05:00:14Z,201.0,False,523587,6846.0,288.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,MCKywU3smVw,선생님 입냄새 때문에 진짜 짜증이 난 학생,2026-03-25T03:00:16Z,61.0,False,556088,3971.0,81.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,m0-9lJq9LZ4,중국으로 여행 간 할아버지… 며칠 뒤 집에 도착한 ‘의문의 상자’ | 컬투쇼 영상툰,2026-03-28T05:00:27Z,145.0,False,135494,2673.0,69.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,mNJw9IA1xuc,모텔에 처음 와본 남자,2026-04-01T03:00:36Z,63.0,False,1266864,11670.0,229.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,VONlMjluF5s,휴대폰 광고 전화를 받은 100세 할아버지의 예측불가 대답 | 컬투쇼 영상툰,2026-04-04T05:00:34Z,116.0,False,92121,1834.0,61.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,XbYijpVVps4,여긴 내 자리야! 차 빼!,2026-04-08T03:00:37Z,63.0,False,962230,5203.0,165.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,LHAR2iPG1TQ,바람도 피우고 30만원도 안 갚는 뻔뻔한 쓰레기 남친의 최후 | 컬투쇼 영상툰,2026-04-11T05:00:16Z,228.0,False,350023,6262.0,266.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,ml1fgkDzVlM,중고차 살 때 잘 보고 사야 하는 이유,2026-04-15T03:00:51Z,61.0,False,315337,2599.0,55.0
7250,UC3zQwS0Ioduks5DqvMWFd5Q,재훍 영상툰,vSKRMK54GNo,버스에서 모르는 여자 때문에 멋대로 몸이 반응해버린 남자 | 컬투쇼 영상툰,2026-04-18T05:00:51Z,117.0,False,292117,3572.0,237.0
