idx,channel_id,channel_title,video_id,video_title,published_at,duration_sec,is_shorts,view_count,like_count,comment_count
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,GJIygcnHsuM,바비처럼 사랑스러운 패션 스타일링 4개 ❤ Barbie outfits,2023-08-09T15:42:03Z,30.0,True,354,7.0,1.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,Dz75MAeOat8,와!쉽다!😎 요즘유행 발레코어 헤어스타일링 4개💘,2023-08-15T12:00:08Z,59.0,True,332,5.0,0.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,XnVQUESl6V0,리본 하나로 발레코어룩 양말 만들기,2023-08-25T12:00:26Z,41.0,True,506,23.0,0.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,9Q_YQIbqp5c,가을 코디 하울🍁 쉬인 선물 언박싱 SHEIN K-STYLE Autumn Haul,2023-09-24T12:00:11Z,765.0,False,1323,17.0,0.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,Ptuq1mLQuRQ,SHEIN 가을 신상 패션 언박싱하기🎶 패션룩북 하울,2023-09-28T12:18:08Z,61.0,False,619,5.0,0.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,eoYdo_ZvuRk,오버롤팬츠(멜빵바지) 스타일링 코디 룩북 Overalls Styling Coordi Lookbook,2023-10-04T10:17:07Z,35.0,True,2600,18.0,1.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,PfVZflg5rMU,가을맞이 반팔 자켓 스타일링 코디 룩북🍂,2023-10-06T08:35:19Z,38.0,True,416,5.0,0.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,0zulMnn2pfY,블랙덕후 맥시멀리스트 펑크걸 옷방 정리하기 | 드레스룸 투어 | 많은 옷 정리 팁,2023-10-12T12:56:10Z,794.0,False,233,5.0,0.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,yvvas4P1hw8,패션유튜버는 크롭티 이렇게 정리합니다,2023-10-13T12:06:28Z,30.0,True,996,11.0,1.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,7keka9PKGks,가을 가디건 코디 꿀팁 #ootd,2023-10-19T10:58:25Z,46.0,True,253,5.0,0.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,4b8IWWCJ598,아우터 필수☁️ 가을코디 #ootd #ootdfashion,2023-10-21T10:30:20Z,10.0,True,252,7.0,0.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,bM1HcSDM3kk,미리보는 가을겨울 코디🍁 패딩조끼를 활용한 스타일링 #ootd #ootdfashion,2023-10-26T12:00:36Z,23.0,True,446,3.0,0.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,b6MkZmLPilw,SHEIN 쉬인 가을 옷 하울 코디 | 15%할인코드 | 블랙덕후 펑크걸 선물 언박싱,2023-10-27T12:00:35Z,623.0,False,1312,22.0,2.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,SKSgDXH-vfc,러블리 vs 스트릿 가디건으로 두가지 스타일링 ! #ootd #ootdfashion,2023-10-28T00:00:17Z,23.0,True,156,5.0,0.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,OhF_bvRO8vg,실패없는 후드티 코디 3가지🩶💨 #ootd #ootdfashion ￼,2023-11-02T12:00:21Z,34.0,True,605,9.0,0.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,th-1lFacbG0,2023 가을 블랙펑크 러버의 5만원대 후드티 브랜드 추천,2023-11-05T11:44:43Z,599.0,False,397,10.0,0.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,ZdccfKFhGDY,5만원 이하 후드티 5개 추천,2023-11-06T12:00:32Z,60.0,True,943,15.0,0.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,aM8KlpR_Co0,평생 신는 신발 추천,2023-11-09T12:00:00Z,56.0,True,246,3.0,0.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,JnNzV5r9xAU,옷장 정리 꿀템 옷걸이 | 옷 정리할때 모르면 손해 ! | 옷걸이 추천,2023-11-10T11:00:15Z,191.0,False,160,5.0,1.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,BhZjQvW2JzE,좁은 옷장을 위한 옷걸이 꿀템,2023-11-11T11:00:10Z,53.0,True,176,6.0,0.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,IuWjwP2kYIE,레더자켓 힙하게입는 3가지 코디 방법,2023-11-16T12:00:14Z,58.0,True,446,4.0,0.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,k0A5l4MTjDU,신발 70%할인받아서 사는 방법,2023-11-17T12:00:45Z,24.0,True,2839,38.0,0.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,hX-XUfBuguY,2만원으로 운동복 풀세트 맞췄어요 ft.SHEIN,2023-11-23T12:00:36Z,59.0,True,828,11.0,0.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,_jdszY7_FUY,SHEIN 겨울 아우터 하울☃️롱패딩/롱코트/무스탕등 쉬인 선물 언박싱 SHEIN K-STYLE WINTER HAUL | LOOKBOOK,2023-12-01T12:00:35Z,682.0,False,1713,21.0,0.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,GfCODoHfQW0,머플러로 바라클라바 만드는 방법 #목도리 #코디 #꿀팁,2023-12-02T14:47:27Z,34.0,True,97,7.0,0.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,ZS2VyPdVJHM,쉬인 아우터 5개 리뷰 #SHEINkstyle #SHEINkorea #SHEIN #saveinstyle,2023-12-06T10:22:46Z,60.0,True,535,5.0,0.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,c3fMXOL5DWg,쉽게 머플러 예쁘게 매는 법 | 목도리 매는법,2023-12-13T12:00:35Z,60.0,True,10216,290.0,2.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,6SqGvjf4Y2s,착시 기모 스타킹vs20데니아 스타킹,2023-12-20T12:00:06Z,56.0,True,6088,52.0,2.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,3ycey504oAQ,SHEIN 겨울 니트 스웨터 하울☃️ 쉬인 선물 언박싱 블랙펑크덕후 SHEIN K-STYLE WINTER KINT HAUL | LOOKBOOK,2023-12-29T12:00:03Z,424.0,False,478,12.0,5.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,zdDF-WoxM3M,귀여운 리본 머플러 매는 방법,2023-12-31T12:00:47Z,34.0,True,3930,84.0,2.0
1550,UCFklPo5uDd0HP8Wly-Z85Hg,EUNBI 은비,AQHaItl8Ktg,Y2K grunge style,2024-01-03T12:00:07Z,16.0,True,82,1.0,0.0
