idx,channel_id,channel_title,video_id,video_title,published_at,duration_sec,is_shorts,view_count,like_count,comment_count
1750,UCRXcwBhL5KmBsQDsplvNRFA,ClayPlanet,U9pI9vmj8GU,baby shark clay cracking 상어 가족 부수기 ! #shorts,2022-01-16T11:19:00Z,44.0,True,62662,691.0,1.0
1750,UCRXcwBhL5KmBsQDsplvNRFA,ClayPlanet,e-zGBPP7bHE,GIANT peppa pig clay cracking 거대 페파피그 점토 부수기 !,2022-01-25T08:26:48Z,100.0,False,4296,4.0,0.0
1750,UCRXcwBhL5KmBsQDsplvNRFA,ClayPlanet,ogf4mnfIcGo,거대 페파피그 점토 부수기 ! #shorts,2022-01-26T13:30:17Z,42.0,True,42692,509.0,2.0
1750,UCRXcwBhL5KmBsQDsplvNRFA,ClayPlanet,3aOJhUh3Wsg,cocomelon JJ clay cracking making ! 코코멜론 제이제이 클레이 만들기,2022-01-27T11:53:27Z,127.0,False,7434,7.0,0.0
1750,UCRXcwBhL5KmBsQDsplvNRFA,ClayPlanet,WRqy7EeT85U,Giant cocomelon clay cracking 거대 코코멜론 부수기 #shorts,2022-01-28T14:34:13Z,34.0,True,216063,2930.0,5.0
1750,UCRXcwBhL5KmBsQDsplvNRFA,ClayPlanet,ZrkFHXTMAr0,BLACKPINK clay cracking 블랙핑크  점토 부수기 !,2022-01-29T12:17:11Z,97.0,False,4188,7.0,0.0
1750,UCRXcwBhL5KmBsQDsplvNRFA,ClayPlanet,8IrAoqLmv9Q,BLACKPINK clay cracking 블랙핑크  점토 부수기 !  #shorts,2022-01-30T14:37:10Z,45.0,True,28480,178.0,1.0
1750,UCRXcwBhL5KmBsQDsplvNRFA,ClayPlanet,2hLTGopu2j8,cocomelon JJ clay cracking making 코코멜론 제이제이 클레이로 만들기 #shorts,2022-01-31T13:57:21Z,57.0,True,31275,239.0,0.0
1750,UCRXcwBhL5KmBsQDsplvNRFA,ClayPlanet,YdKXBeOWBro,cocomelon happy new year clay cracking ! 코코멜론 새해 점토 부수기,2022-02-02T12:17:32Z,88.0,False,3906,8.0,0.0
1750,UCRXcwBhL5KmBsQDsplvNRFA,ClayPlanet,IBgQlWaRVxQ,1 hour Giant cocomelon clay cracking 거대 코코멜론 부수기 1시간,2022-02-03T09:15:30Z,3642.0,False,15821,26.0,2.0
1750,UCRXcwBhL5KmBsQDsplvNRFA,ClayPlanet,Ol6exsR4f9k,pinkpong Baby shark clay cracking 핑크퐁 아기상어 점토 부수기,2022-02-04T10:50:19Z,77.0,False,7436,19.0,0.0
1750,UCRXcwBhL5KmBsQDsplvNRFA,ClayPlanet,X-BYlc2lU5U,cocomelon cracking ! 코코멜론 새해 점토 부수기 #shorts,2022-02-05T15:24:18Z,26.0,True,19808,134.0,1.0
1750,UCRXcwBhL5KmBsQDsplvNRFA,ClayPlanet,OxaYq9ma4rw,미니특공대 애니멀트론볼트 점토부수기 miniforce claycracking,2022-02-07T11:06:09Z,116.0,False,15702,26.0,0.0
1750,UCRXcwBhL5KmBsQDsplvNRFA,ClayPlanet,QfyYgcx5Y6o,peppa pig clay cracking  페파피그 점토 부수기 !,2022-02-08T16:39:17Z,68.0,False,3859,4.0,0.0
