channel_id,title,published_at,country,uploads_playlist,subscriber_count,view_count,video_count
UCZfXNYgt9ccVPYAVXsP4YnQ,카카오뱅크,2016-10-28T09:48:53Z,KR,UUZfXNYgt9ccVPYAVXsP4YnQ,89400,181377458,237
UC5f_DLF94klGeqfaLEImY_g,그므시라꼬,2017-07-24T02:00:18Z,KR,UU5f_DLF94klGeqfaLEImY_g,90100,25643472,134
UCGTpE33O8R1otqXiact9xeA,아이러브미니,2013-09-15T01:35:31Z,,UUGTpE33O8R1otqXiact9xeA,90700,11546987,194
UC0tEwZiDa0fl8K8EYNqo7QQ,출동! 파자마 삼총사 - 공식 채널 PJ Masks,2018-03-12T10:09:42Z,KR,UU0tEwZiDa0fl8K8EYNqo7QQ,90400,69691056,504
UCSybvgR_8VqWUE8mjIraeGw,잡기왕 이하늘,2013-11-05T06:53:27Z,KR,UUSybvgR_8VqWUE8mjIraeGw,95700,33346195,550
UCkXT1ud48Uavi_511smwExg,브아이The World of Vai,2017-06-21T17:32:37Z,KR,UUkXT1ud48Uavi_511smwExg,89600,1777377,16
UCMihgwlbSwM9ePwABV80umA,한자매,2018-06-09T09:52:50Z,KR,UUMihgwlbSwM9ePwABV80umA,90600,20469965,210
UC7uyuLAA9z8GKxnSkb9KRtw,종탁이,2016-07-10T23:41:12Z,KR,UU7uyuLAA9z8GKxnSkb9KRtw,93700,237689776,4576
UCZo3yJ0wjksu7AZAjPMCgbA,김호랭,2015-08-10T07:42:47Z,,UUZo3yJ0wjksu7AZAjPMCgbA,92300,55678482,235
UCgf99FxnJYCee6WEeH58n2w,스포츠조선,2016-05-03T06:43:45Z,KR,UUgf99FxnJYCee6WEeH58n2w,90900,141527571,7556
UCWdmhZce0hHw9_Ttmctu-7A,요리독학,2020-05-10T17:29:46.360893Z,,UUWdmhZce0hHw9_Ttmctu-7A,90600,47275410,241
UCvarFRgEkhbFRhwimEKls9w,박나옹,2023-02-13T10:24:03.274397Z,,UUvarFRgEkhbFRhwimEKls9w,91500,2584004,13
UCUT9J8wj_On8xMw50oRSjpg,김수영TV by Suyoung Kim,2010-05-09T12:06:44Z,KR,UUUT9J8wj_On8xMw50oRSjpg,89600,12212956,444
UCJ9geW2tpBzbLHNG_wE3lSA,아이들을위한 이야기,2017-01-18T16:01:13Z,KR,UUJ9geW2tpBzbLHNG_wE3lSA,91500,67933189,570
UCs2u0v1J3MjyGZi1ZMsC8Lg,앵두튜브,2013-02-26T04:00:34Z,KR,UUs2u0v1J3MjyGZi1ZMsC8Lg,90200,52016497,203
UCGNza5Bq2fQFYquMgd9CeHg,KBS대전 뉴스,2019-02-07T07:11:44Z,KR,UUGNza5Bq2fQFYquMgd9CeHg,91200,102105246,17900
UCp_33W4czFpPaR0e5oaFHkg,주브로티비JuBroTV,2013-05-26T14:32:03Z,KR,UUp_33W4czFpPaR0e5oaFHkg,91200,28402278,286
UCr5MuzdG2dPscCNYGa6I-KQ,견생대박태안이네,2013-07-07T12:02:28Z,KR,UUr5MuzdG2dPscCNYGa6I-KQ,95500,69427043,697
UCfV7aELAtpPBbixhf06Jlqg,모야모야패밀리 moyamoya family,2016-08-13T03:42:08Z,KR,UUfV7aELAtpPBbixhf06Jlqg,90700,73833368,1402
UCG3uYRYKfjtBFV0RMVn2D5Q,박다솜,2015-06-27T18:16:04Z,KR,UUG3uYRYKfjtBFV0RMVn2D5Q,104000,47129883,2368
UC6QyH7yITx92iRpEW_AlrPQ,풀리밍 FLIMING,2023-04-18T06:35:19.450806Z,KR,UU6QyH7yITx92iRpEW_AlrPQ,93400,29354412,263
UC4nkE54xsSmHjzUk4r5A0RA,생활모험가 adventure Life,2010-11-04T01:52:58Z,KR,UU4nkE54xsSmHjzUk4r5A0RA,92000,5668546,276
UCVUuzG8C8LWhroTgpmL6M2A,SSoLEE C.D.P.F.,2015-02-08T23:43:21Z,,UUVUuzG8C8LWhroTgpmL6M2A,90500,43196068,9136
UC5biYYSX5sh4QR98ekCd8KA,출발! 비디오여행 : MBC 공식 채널,2021-03-04T07:19:55.560149Z,KR,UU5biYYSX5sh4QR98ekCd8KA,93900,59526450,1430
UCnkzulmVHmhFMpzowM_FBPQ,Cream Puffs (Cream_Puffs),2016-02-29T10:51:12Z,KR,UUnkzulmVHmhFMpzowM_FBPQ,92500,8298070,34
UCJXg2M-xwdIk8Sgg1irjaHA,상승미소,2018-05-26T13:14:42Z,KR,UUJXg2M-xwdIk8Sgg1irjaHA,89500,19405285,1214
UCaj7p2XHGqfBYb2OI-7Q2DA,강태풍의 로블록스,2022-10-14T06:03:36.884553Z,KR,UUaj7p2XHGqfBYb2OI-7Q2DA,114000,37054539,101
UCslHsYrei2VFZ3ZqHANNyzw,이건 Gun Lee의발품스토리 TV,2010-05-20T00:34:03Z,KR,UUslHsYrei2VFZ3ZqHANNyzw,90600,73413742,3380
UCnV5tUnOVGyT-Ncj0s0tPTw,제이게임채널,2016-11-03T20:45:13Z,KR,UUnV5tUnOVGyT-Ncj0s0tPTw,90500,37841547,5304
UC-OW8mKVeQF48oMsVNOpBVg,우주선,2022-10-31T04:38:05.953369Z,KR,UU-OW8mKVeQF48oMsVNOpBVg,93700,209099725,291
UCjVWQk_e2GlyT_KLs9G_MGw,퀸와사비 Queen WASABII,2019-07-28T17:06:06Z,KR,UUjVWQk_e2GlyT_KLs9G_MGw,91100,17208775,13
UC-VOS64-yFfGa3S7BZR2nOw,New Era Project (NEP),2019-03-06T01:06:47Z,KR,UU-VOS64-yFfGa3S7BZR2nOw,91500,25642252,576
UCnCeDIkExSpULGqmpj5oafg,허샘,2016-10-31T17:20:01Z,KR,UUnCeDIkExSpULGqmpj5oafg,89200,41123730,1291
UCdc_SRhKUlH3grljQXA0skw,Google Korea,2007-08-13T01:46:32Z,KR,UUdc_SRhKUlH3grljQXA0skw,96500,691589286,650
UCy-H-BPCHctNmUb80MeapvQ,철면수심,2015-08-17T15:26:12Z,KR,UUy-H-BPCHctNmUb80MeapvQ,89800,107566737,4962
