channel_id,title,published_at,country,uploads_playlist,subscriber_count,view_count,video_count
UCO5EP4mk3g95PmPRf7mlgng,BJ가오나시티,2018-11-06T09:03:55Z,KR,UUO5EP4mk3g95PmPRf7mlgng,140000,52360440,3519
UCc5al0BciX358Rg9YXk1LBg,모두의마블 TV,2016-09-08T03:24:12Z,KR,UUc5al0BciX358Rg9YXk1LBg,140000,60860806,817
UCDw-XMmjUkE5zc-0Bfy0whQ,사이다님,2015-01-07T18:16:57Z,KR,UUDw-XMmjUkE5zc-0Bfy0whQ,140000,716581,9
UCL2ZLyAV0H9Pvi46W7TGdHQ,해기 유튜브,2022-05-02T17:43:41.801713Z,KR,UUL2ZLyAV0H9Pvi46W7TGdHQ,141000,91847218,682
UCl6gx0iQ-VvwhJu0r1FndTQ,Gong re,2016-03-06T17:09:52Z,,UUl6gx0iQ-VvwhJu0r1FndTQ,139000,9568571,32
UCyTB7UO3_yENs4iuNw7yMLA,토끼예나 [RABBIT],2018-07-09T16:16:21Z,KR,UUyTB7UO3_yENs4iuNw7yMLA,140000,59981214,757
UC3NIb2qVtwunRNmypsDpQzA,파이브,2015-08-14T00:08:10Z,KR,UU3NIb2qVtwunRNmypsDpQzA,151000,23929361,101
UCqkpNJhqVNLECwRQYSiNFCg,박미경TV,2020-01-19T11:32:05.81889Z,KR,UUqkpNJhqVNLECwRQYSiNFCg,142000,21149434,481
UCSfoU2V_ECZEqnuNjSZwkTw,timeory,2022-09-22T01:13:07.556476Z,TR,UUSfoU2V_ECZEqnuNjSZwkTw,158000,175117107,73
UCmjUMtUw6wXLrsULdxuXWdg,CGV,2015-03-26T02:34:10Z,KR,UUmjUMtUw6wXLrsULdxuXWdg,140000,94269962,1778
UCV3bius6wg_RkuiOK8TMpUA,[엠제이]MJ channel,2012-09-05T11:08:52Z,KR,UUV3bius6wg_RkuiOK8TMpUA,138000,44492285,339
UCYA-fzZNzkKq7GcFs6LpBuQ,싱어게인 전체공개,2021-11-19T01:51:46.628483Z,,UUYA-fzZNzkKq7GcFs6LpBuQ,138000,109018544,186
UCMqadVMd0fFKchXVREIDWSA,황경구의 시사창고,2018-09-02T14:12:17Z,KR,UUMqadVMd0fFKchXVREIDWSA,139000,5131424,375
UCbhuEJomAdYRScVZQJqpA0A,코삼부자 by 허웅 허훈 허재,2020-06-01T07:28:16.919276Z,KR,UUbhuEJomAdYRScVZQJqpA0A,139000,20535198,76
UC-6DLwseTZG-l4JprVV2MIQ,유튜브신쌤,2018-03-18T00:29:14Z,KR,UU-6DLwseTZG-l4JprVV2MIQ,147000,21977470,592
UCfZVS5jlVK2lfOgoTOXrF4g,리얼클래스 - 진짜 원어민 영어회화,2017-12-20T05:40:55Z,KR,UUfZVS5jlVK2lfOgoTOXrF4g,141000,102301860,225
UCcN7OJ-YtdCyK_phRjdoQUQ,하율희야 같이놀자- sister toy play,2015-09-30T12:17:32Z,KR,UUcN7OJ-YtdCyK_phRjdoQUQ,141000,70137663,911
UCzuVLt12gtYVshSV7s-JfZQ,춤추는선진이,2015-08-12T08:38:13Z,KR,UUzuVLt12gtYVshSV7s-JfZQ,142000,34262971,582
UCpVDCL18eGUOjfmoV81mTpg,똥그랩,2013-09-15T03:32:57Z,KR,UUpVDCL18eGUOjfmoV81mTpg,139000,329787704,730
UCVjFHWyGKrzZKIizgswk2kw,사막여우,2016-10-23T08:35:35Z,KR,UUVjFHWyGKrzZKIizgswk2kw,139000,57054623,176
UCvd0rG9wiCB3TNmykeZoFOw,새른Saereun,2016-12-30T16:35:59Z,,UUvd0rG9wiCB3TNmykeZoFOw,142000,28475949,831
UCeRn_02zEifLqXxZkTpiXzA,입만산_김루윈,2011-07-30T01:21:38Z,KR,UUeRn_02zEifLqXxZkTpiXzA,138000,128203552,2776
UC6NvS8_TrfDcCK65KawCxZg,Black Myth,2020-08-06T13:10:11.66268Z,,UU6NvS8_TrfDcCK65KawCxZg,154000,15679973,23
UCHRXeR8AU6dpmwrmXSifK8w,우원식 TV,2012-07-23T14:28:29Z,KR,UUHRXeR8AU6dpmwrmXSifK8w,137000,6393755,815
UCRsetXyMdNsR4M9KvA-a_fg,보건복지부TV,2011-04-25T02:44:43Z,KR,UURsetXyMdNsR4M9KvA-a_fg,141000,386077755,5707
UCVI0Fob8f6SGfi7I3lrJiwg,무파사,2015-12-17T15:13:50Z,KR,UUVI0Fob8f6SGfi7I3lrJiwg,140000,56449210,294
UCL6_iqW3nIszKsW2sbFl3-w,박준금 Magazine JUNGUM,2021-03-22T10:02:23.626008Z,KR,UUL6_iqW3nIszKsW2sbFl3-w,137000,33490502,245
UCTTi-KZ8Vt3_mWUH3ROMRIQ,KAKTUBE_칵튜브,2012-07-16T10:04:17Z,KR,UUTTi-KZ8Vt3_mWUH3ROMRIQ,144000,73340424,1943
UCmU-Ncyl2Aq68n0MBhkbldg,day지현,2020-07-14T05:55:48.725313Z,KR,UUmU-Ncyl2Aq68n0MBhkbldg,139000,8653106,17
UCBa9U1nh3fe2lBx3a0R0Skg,택신TV [BISUTUBE],2015-04-22T22:31:28Z,KR,UUBa9U1nh3fe2lBx3a0R0Skg,140000,119010750,759
