channel_id,title,published_at,country,uploads_playlist,subscriber_count,view_count,video_count
UC2ST2e5XrCTJyQRqaw2gTOA,개토리,2014-06-19T14:40:33Z,KR,UU2ST2e5XrCTJyQRqaw2gTOA,102000,48513731,198
UC9nWnAJQDNBkJ_JlbKS-7VA,서농,2013-06-29T13:59:22Z,KR,UU9nWnAJQDNBkJ_JlbKS-7VA,102000,55844765,4809
UCFITKqW12636TGi-BfQzVaA,오카 영상툰,2013-12-31T22:56:13Z,KR,UUFITKqW12636TGi-BfQzVaA,101000,38910736,430
UCBW6rryEAFIWo46zOw3WXkA,산책하러가자 허둥이Go for a walk,2019-01-04T04:10:07Z,KR,UUBW6rryEAFIWo46zOw3WXkA,103000,7546602,46
UCwmcjN1mwl5nmTfP4_K4ssg,타요 플레이 & 미니카 / TAYO PLAY & MINICAR,2018-08-29T02:32:57Z,KR,UUwmcjN1mwl5nmTfP4_K4ssg,104000,48143002,192
UCJmx95ElUDyDRH6nKQ7qyZg,전은성의 현장이 답이다,2017-09-18T05:19:31Z,KR,UUJmx95ElUDyDRH6nKQ7qyZg,104000,14633746,1007
UCQI1VgWKYgVfBUKTTjLz8Rg,스타채널 : the Original,2020-10-14T00:44:02.082775Z,KR,UUQI1VgWKYgVfBUKTTjLz8Rg,103000,18692692,2683
UCZXrxwYjXWrzE-CZ5XMRNlQ,KNL 강수산 NOGARII LIVE,2014-03-01T15:08:48Z,KR,UUZXrxwYjXWrzE-CZ5XMRNlQ,104000,26470414,6458
UCL784ga_3vTDUpEZxgveRNQ,단비스 Food,2014-03-26T07:07:57Z,KR,UUL784ga_3vTDUpEZxgveRNQ,102000,105869887,6224
UC0e6qNVupPsR_DvdCm4NahQ,Kids,2011-09-01T13:28:49Z,KR,UU0e6qNVupPsR_DvdCm4NahQ,103000,175556532,293
UCKxMSkJHBIpn5b4vUQHYliQ,전북현대모터스 Jeonbuk Hyundai Motors,2014-01-09T07:49:42Z,KR,UUKxMSkJHBIpn5b4vUQHYliQ,104000,123540477,3176
UCAPg0Oo2dZVuVPM7kWChcOg,발성장애 치료일기,2018-09-12T08:05:30Z,KR,UUAPg0Oo2dZVuVPM7kWChcOg,102000,4831965,52
UCb7DiMpyCaKjMM04Eo2qyfw,𝙒𝙒𝙒𝙊𝙒 와우,2011-04-28T14:06:50Z,KR,UUb7DiMpyCaKjMM04Eo2qyfw,102000,8760,15
UCWAGyolTIz5RjfDtY1JrOXg,SOL A솔아,2012-10-01T15:28:27Z,KR,UUWAGyolTIz5RjfDtY1JrOXg,103000,41672844,998
UC4i0dvptG3PokPjMx6r1zNQ,수닝유튜브,2014-11-27T10:26:06Z,,UU4i0dvptG3PokPjMx6r1zNQ,105000,33742423,523
UCGAaUaRRUAnbz3W8XM2QaDw,기자형의인터뷰tv,2016-05-30T09:49:31Z,,UUGAaUaRRUAnbz3W8XM2QaDw,103000,19767860,349
UCXafJh8KzQun0UrCaZYunxg,고쌤연주Gossaem lovepiano,2012-08-09T13:04:53Z,KR,UUXafJh8KzQun0UrCaZYunxg,101000,41099653,931
UCfBazeBqkG8914bfC0oy_bA,제이월드,2016-06-04T05:10:39Z,,UUfBazeBqkG8914bfC0oy_bA,103000,20079023,240
UCFgu0RLRE1Xmn78yUjFUjew,터민,2014-05-06T12:00:10Z,KR,UUFgu0RLRE1Xmn78yUjFUjew,103000,34042895,524
UCmry1hfaRHI_iTfxUMhC8mA,젠레스 존 제로,2022-03-25T11:10:30.607388Z,US,UUmry1hfaRHI_iTfxUMhC8mA,140000,77691787,561
UCRfhKf6ea4Umh_-6OFOUbmg,김부타야옹,2013-06-28T13:36:09Z,KR,UURfhKf6ea4Umh_-6OFOUbmg,102000,30995858,1654
UCSMHdSnicPErAA4pPmizr4A,강이부부,2021-01-29T06:58:46.920885Z,KR,UUSMHdSnicPErAA4pPmizr4A,107000,92750838,675
UCQcYgOAfbpkd7CAFfwPF0vA,배은망덕고양이들,2022-04-19T08:25:47.707314Z,KR,UUQcYgOAfbpkd7CAFfwPF0vA,102000,60744634,539
UCh-PIUDPlZkXnwU5zgX_oAw,한국 맥도날드,2012-12-07T07:22:19Z,,UUh-PIUDPlZkXnwU5zgX_oAw,104000,942848196,797
