channel_id,title,published_at,country,uploads_playlist,subscriber_count,view_count,video_count
UCik5vfvdgiicyXJ9O1PYnmQ,소란 / SORAN,2014-05-19T06:08:59Z,KR,UUik5vfvdgiicyXJ9O1PYnmQ,44800,89022405,774
UCnDqn2eDAnGl2jc0i-7WK7g,김갠지,2011-08-01T09:59:51Z,KR,UUnDqn2eDAnGl2jc0i-7WK7g,42900,21310593,460
UCBgeQGkJy8C7XTtehIbBVQw,한류일보,2016-06-26T15:40:00Z,KR,UUBgeQGkJy8C7XTtehIbBVQw,43400,22358874,93
UCebNSGJQb0vks6gBvYaYW3g,MyMusicTaste,2015-06-16T08:57:45Z,KR,UUebNSGJQb0vks6gBvYaYW3g,42500,12326620,611
UC7F_AKQ44cowz9q5WXJPoLA,AT AREA,2023-01-29T04:31:02.823432Z,KR,UU7F_AKQ44cowz9q5WXJPoLA,46200,22479076,186
UCddnbIPOlI8rrKs2TXPVHSg,노사연 노사봉의 노노TV,2020-09-28T08:37:47.164455Z,KR,UUddnbIPOlI8rrKs2TXPVHSg,42400,7584913,56
UC1UtimqTCgBv2to4togsqAA,캡틴피터,2015-08-13T07:08:16Z,KR,UU1UtimqTCgBv2to4togsqAA,41800,20312567,719
UC0WKexhDvmQbuUsoZOnpRtg,J RS,2012-06-25T02:12:42Z,KR,UU0WKexhDvmQbuUsoZOnpRtg,42600,9398870,145
UCYpuol1YlYxAvLLRezURdMQ,himepcy 하이맵시,2014-08-03T13:10:58Z,KR,UUYpuol1YlYxAvLLRezURdMQ,42600,7334137,180
UC3SUrZPOfYQLpXygsb4Su1g,정현규,2021-05-11T12:34:02.42288Z,KR,UU3SUrZPOfYQLpXygsb4Su1g,40600,1755080,5
UCNZnun3D80W5ITEcnottcGQ,우리 교실 이야기,2019-04-15T04:48:59Z,KR,UUNZnun3D80W5ITEcnottcGQ,42500,12732570,369
UCmlHBf7FCuY-zU9DPTMzqiw,B트렌드,2012-08-30T15:31:40Z,KR,UUmlHBf7FCuY-zU9DPTMzqiw,43200,5871191,1215
UCehKiBtxpRz5mJxwa3KJIiQ,남우현 NAMWOOHYUN,2023-10-27T02:26:35.979045Z,,UUehKiBtxpRz5mJxwa3KJIiQ,44300,20932971,142
UC2IQrKsK1f-cqL--LNBNOrw,식빵월드,2015-03-25T00:04:12Z,KR,UU2IQrKsK1f-cqL--LNBNOrw,42500,28759974,3820
UCgiXJPw3OxlX0cFM46CJ2fw,오자상,2018-05-04T12:09:45Z,KR,UUgiXJPw3OxlX0cFM46CJ2fw,42100,11886481,204
UCHOvr9WQ0EFnaGlJMckKClA,티키앤타카,2023-04-06T05:13:21.64012Z,KR,UUHOvr9WQ0EFnaGlJMckKClA,41900,17866201,365
UCsxae8hGuUI_98TlNbkLJ5w,정주리,2020-07-09T10:45:45.564256Z,KR,UUsxae8hGuUI_98TlNbkLJ5w,44400,10994717,214
UCQxPHLDZ_JTC4ojq7RrWr1w,아이디어아이템,2016-11-10T08:06:12Z,KR,UUQxPHLDZ_JTC4ojq7RrWr1w,43200,187963,89
UCjMgvc0lbpovEmZuj8RKfag,SPOTV 휴게소,2008-05-25T06:31:55Z,KR,UUjMgvc0lbpovEmZuj8RKfag,43800,106914972,67
UCSksVZhHsP8-MgWSzGI437g,MK빌리어드뉴스,2017-03-24T01:57:44Z,KR,UUSksVZhHsP8-MgWSzGI437g,42200,39660572,369
UCBZHB5N9HiDRHcjjGRQQTiw,한결 hangyul,2014-07-02T13:44:38Z,KR,UUBZHB5N9HiDRHcjjGRQQTiw,42500,3100735,77
UC2uKY1XseEBI5Gorsy2DRZg,롬앤 romand,2016-03-10T01:45:18Z,KR,UU2uKY1XseEBI5Gorsy2DRZg,45200,12863090,213
UCcNVDWMcB6p_x3zxyjtVIXA,5:59 오오구 - 다섯시오십구분,2017-05-31T07:15:17Z,KR,UUcNVDWMcB6p_x3zxyjtVIXA,43100,12300431,108
UCN2T1zYcY0rzRL2rfpfiZwA,프린세스 프링 Princess Pring,2014-08-29T02:00:52Z,KR,UUN2T1zYcY0rzRL2rfpfiZwA,42300,24539417,367
UCKAUgJoPB6gddAnkcyRWQSw,최강볼펜,2022-12-13T07:51:49.927982Z,KR,UUKAUgJoPB6gddAnkcyRWQSw,44900,31274845,1174
UC-s7IHPeu9SgerY7BhEarEg,HAPPY HARU 즐거운 하루,2024-10-15T13:52:35.985563Z,EE,UU-s7IHPeu9SgerY7BhEarEg,47600,6508350,32
UCcQ3h0t8O3sBNSMhOh7JIoA,"SORAUNNI | your big sis, hyping you up",2013-01-31T07:02:07Z,US,UUcQ3h0t8O3sBNSMhOh7JIoA,42100,6078629,342
UCi3RHb1iJWQB4qOuWPVAQ_w,USA TODAY Entertainment,2020-04-20T13:37:41.396041Z,US,UUi3RHb1iJWQB4qOuWPVAQ_w,51700,27730655,2572
UC8rqHW_RVriJ5TzQLjlWo_Q,와일로TV,2016-02-24T10:39:24Z,KR,UU8rqHW_RVriJ5TzQLjlWo_Q,42000,7490049,125
UCnnGuEaug4fxZOPM5uE2CgA,코비가 Korea Visual Guide 도PD와 또Trip,2019-02-11T05:24:35Z,KR,UUnnGuEaug4fxZOPM5uE2CgA,45400,12518295,426
UCLwjm4NVG_6T7tBg-m19QHA,메이슨 잉글리시,2009-12-18T04:20:42Z,KR,UULwjm4NVG_6T7tBg-m19QHA,40800,4778981,513
UCkkHpjt4HHOCUHruUSdc0_g,이하영HayoungLee,2024-03-06T23:23:02.343079Z,,UUkkHpjt4HHOCUHruUSdc0_g,42500,2866595,36
UCzGara7SUTKXruclCD4eA5g,농심 nongshim,2009-06-25T06:18:44Z,KR,UUzGara7SUTKXruclCD4eA5g,44200,1341310657,1474
UCQ-5l1s3o0HDjEUaqlE8MvQ,빠르크의 3분 강좌,2012-06-29T07:47:56Z,KR,UUQ-5l1s3o0HDjEUaqlE8MvQ,42000,4715995,485
UCDRZS-ePfvI38ztltXbzmVw,킹콩태 KingKongTae,2014-01-30T03:32:36Z,,UUDRZS-ePfvI38ztltXbzmVw,42200,116212592,455
UCPXTd3IdmapdHtOvQp2hO4w,Skyfall Archive,2012-06-10T14:09:21Z,US,UUPXTd3IdmapdHtOvQp2hO4w,43200,22760,33
UCIadDbGR-y9RcgyGeN5xzUw,울산시대,2022-03-22T03:45:20.776627Z,,UUIadDbGR-y9RcgyGeN5xzUw,44300,6905939,1657
UCiX-qK5KHuFAmS9tcI-fNyg,리치 채널 이전 했습니다,2016-01-09T17:46:41Z,KR,UUiX-qK5KHuFAmS9tcI-fNyg,43400,29708,1
UCLOauK5nfBr4jx7Hq_1znWw,명탐정 장난감황제Great Detective ToyEmperor,2015-06-10T15:45:07Z,KR,UULOauK5nfBr4jx7Hq_1znWw,43500,41012781,2925
UCVnaNFfpbOh2pdfg2HfFWrQ,고잉 패스터 - GOING FASTER,2017-07-08T03:45:00Z,KR,UUVnaNFfpbOh2pdfg2HfFWrQ,43600,15377051,227
UCThd8q_LLqsAayVSj3PeaIg,김호중,2009-10-08T02:17:12Z,KR,UUThd8q_LLqsAayVSj3PeaIg,42500,12846107,746
UClsu-eJ1MznHoZGKlCf5Zkg,최길갈작가,2013-08-21T04:28:29Z,KR,UUlsu-eJ1MznHoZGKlCf5Zkg,43400,79088,94
UC5Hu45OnQ_cLg93RGczv81Q,비밀리에 bimil:ier,2020-11-03T01:40:45.308448Z,,UU5Hu45OnQ_cLg93RGczv81Q,41800,10965499,121
UCz72_xt8dppeYW8AEI6Foeg,청호나이스,2014-05-26T07:14:24Z,KR,UUz72_xt8dppeYW8AEI6Foeg,42500,138933911,344
UCmi_1K0EhhgipONRw4dBJLg,유노 Unoh,2015-02-18T18:14:00Z,KR,UUmi_1K0EhhgipONRw4dBJLg,42100,3473243,388
UCxe-hrID9zOrdPkec2O8qdQ,필승모터스,2018-11-06T10:16:22Z,KR,UUxe-hrID9zOrdPkec2O8qdQ,42200,13821183,3479
UCnNOu_ZG8zSRfFh0vnpUieA,키즈봄  Kids_Bom,2013-03-14T02:26:18Z,KR,UUnNOu_ZG8zSRfFh0vnpUieA,43700,35004171,690
UCvNA_faBoKgoL7HrW4OXCVg,Grr MUSIC,2021-02-05T10:08:34.639274Z,KR,UUvNA_faBoKgoL7HrW4OXCVg,43100,44579953,421
UCNhd-aCZcAwA-YqN-3Teb-w,마이구미Gumhee,2012-06-29T13:51:27Z,KR,UUNhd-aCZcAwA-YqN-3Teb-w,41200,15027427,297
UCEtjAjY0SIeuqz-msY2OBTA,Hey toyz,2015-05-15T02:33:15Z,KR,UUEtjAjY0SIeuqz-msY2OBTA,43400,20860064,3
