channel_id,title,published_at,country,uploads_playlist,subscriber_count,view_count,video_count
UCFIUgqzzNjCvarzIqCE89cA,하지니지,2016-07-09T11:17:47Z,,UUFIUgqzzNjCvarzIqCE89cA,119000,46001359,178
UCzacSE_ExLj6L5rXx2CakjQ,MOMO X,2016-06-08T02:18:27Z,KR,UUzacSE_ExLj6L5rXx2CakjQ,119000,56373171,762
UCjpCOkHkUwjCiX5DvA78Ltw,편의점 클라쓰e,2020-12-16T05:43:41.406776Z,KR,UUjpCOkHkUwjCiX5DvA78Ltw,115000,16020373,118
UCnWCV3SNQnrrOcABwLJd28A,[철파엠] 김영철의 파워FM 공식계정,2020-02-24T01:34:53.333024Z,KR,UUnWCV3SNQnrrOcABwLJd28A,117000,22460133,1783
UC2eGI7us9gmMahbByyPnTwg,플래그,2021-06-07T13:02:03.173588Z,KR,UU2eGI7us9gmMahbByyPnTwg,124000,14073639,76
UCAi-amA4-tpCMlKi6PdmGEA,Boys Republic Official,2013-03-06T07:54:59Z,,UUAi-amA4-tpCMlKi6PdmGEA,116000,19504119,330
UCIJBt-DqtODaUKGKI5H01fg,Toon Tube,2013-03-25T13:43:43Z,KR,UUIJBt-DqtODaUKGKI5H01fg,117000,1881108,106
UC_nWnMfuizqJz0-SvaqaqPg,로첼리,2015-12-05T13:39:45Z,KR,UU_nWnMfuizqJz0-SvaqaqPg,117000,22192887,87
UC-pgw70ktaYiAfCHejlFoIw,Sonnet l 손승연,2017-12-21T08:54:14Z,,UU-pgw70ktaYiAfCHejlFoIw,118000,36264035,207
UCEkKZ1nzQhIPGCT5Trz6fgQ,Neal K Sound,2014-05-16T14:39:30Z,KR,UUEkKZ1nzQhIPGCT5Trz6fgQ,118000,48251208,113
UC4lGmolw8WHeUTlt9JVKXPg,룬레이,2019-04-27T17:58:46Z,KR,UU4lGmolw8WHeUTlt9JVKXPg,118000,22785417,117
UCGNhjyXPRc3IX308JVxeZ0g,Chiro 치로와 친구들,2005-11-06T12:45:14Z,,UUGNhjyXPRc3IX308JVxeZ0g,119000,191156754,238
UCCn0jN1hH5m6hMOB51WyAKw,세호가중계,2024-01-25T02:27:57.535804Z,KR,UUCn0jN1hH5m6hMOB51WyAKw,115000,11550187,153
UCwXo4SrEekae2qQA2XRBQzw,토이트론TV,2012-04-03T03:41:35Z,KR,UUwXo4SrEekae2qQA2XRBQzw,117000,175193351,1495
UC4i1qf8CUH93DLSbD9efqig,어서와 한국은 처음이지,2023-02-27T02:02:48.2467Z,KR,UU4i1qf8CUH93DLSbD9efqig,130000,270799094,2524
UC4rq1U0Ful9TB6jujGDRIvA,엄지 Thumb K,2013-06-26T15:44:20Z,KR,UU4rq1U0Ful9TB6jujGDRIvA,116000,21046642,531
UC5QCza-qtDmujX_lzIs9SJw,세부부부,2020-05-22T03:06:11.522043Z,KR,UU5QCza-qtDmujX_lzIs9SJw,118000,179811956,1891
UCBA507xaqTS91uY7CPI-ADQ,Lyrics4U,2017-12-30T14:34:24Z,IN,UUBA507xaqTS91uY7CPI-ADQ,123000,72649783,1649
UCIHKbd4QntJvCXQqvRrBp6Q,수지니 SooGenie,2015-06-15T08:13:46Z,KR,UUIHKbd4QntJvCXQqvRrBp6Q,118000,6769851,46
UCnv6j0NZGfT6iv3t_-yRzAw,이모저모TV,2013-04-26T09:50:45Z,KR,UUnv6j0NZGfT6iv3t_-yRzAw,118000,9801894,122
UCz4b1O9sT73P8DWwx6OvQwg,김규태,2014-08-29T06:08:12Z,KR,UUz4b1O9sT73P8DWwx6OvQwg,122000,51749294,585
UCqcHlYhOAJgDcHJn_Q-qcsw,에이블리,2018-01-16T03:06:36Z,KR,UUqcHlYhOAJgDcHJn_Q-qcsw,121000,33237054,493
UCLGDwdJU3TQF34JgVAlvwBw,오버워치 이스포츠,2017-05-05T02:27:35Z,KR,UULGDwdJU3TQF34JgVAlvwBw,118000,80702987,4567
UCbqaeMZx4Zk4cu8nIawT4ug,이아나TV,2016-05-17T20:44:08Z,KR,UUbqaeMZx4Zk4cu8nIawT4ug,119000,59176753,2069
UCMMDqUABmZUNyJVvFGvb5yA,PLAYUS,2011-09-01T07:55:40Z,KR,UUMMDqUABmZUNyJVvFGvb5yA,119000,10252327,78
UC_FN_E93oCL8kY_hwPJcarw,풋볼아이 FootballEye,2016-10-05T06:57:30Z,KR,UU_FN_E93oCL8kY_hwPJcarw,118000,44822751,754
