idx,channel_id,channel_title,video_id,video_title,published_at,duration_sec,is_shorts,view_count,like_count,comment_count
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,Jm4LKgWycHA,배그 챌린저가 경쟁전에서 스나 쓰면 다른 이유,2026-02-10T09:45:00Z,47.0,True,139820,1177.0,128.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,67avSYdEKro,성장형 무기 3개 먹은 레전드 운빨,2026-02-13T09:45:00Z,41.0,True,93686,1246.0,49.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,mNXRodplB_w,핵 잡는 스쿼드 사이에 껴있는 강지누나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2026-02-14T09:45:00Z,729.0,False,6903,144.0,16.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,ZjZWCj81ylI,신규 성장형 프라이팬 정말 아쉬운점 딱 한가지,2026-02-15T09:45:00Z,47.0,True,151839,1505.0,109.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,jZyXfk7NTvI,카구팔 노배율로 초반 교전 캐리하기,2026-02-19T09:45:00Z,21.0,True,25676,298.0,27.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,PnVhdlqbluE,배그 고인물의 판처 100m 백업샷,2026-02-22T09:45:00Z,21.0,True,72058,561.0,19.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,eX39dyRG-LU,"빛나진 않아도, 사라지진 않기를",2026-02-23T08:15:00Z,551.0,False,11598,445.0,123.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,1EfRErPF4Ts,구독자 이벤트 20만원대 래피드 트리거 키보드 10대 나눔,2026-02-24T09:45:00Z,112.0,False,18255,2873.0,6250.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,LgBNvzG2yQY,배그 유저 99%가 모르는 집라인건 낙하산 파쿠르 컨트롤,2026-02-25T09:45:00Z,31.0,True,458407,3753.0,78.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,H9MlY0bebpk,배그에서 킬보다 살아있는게 더 중요한 이유,2026-02-28T09:45:00Z,20.0,True,83943,411.0,19.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,ThxgSwUCIJY,두쫀쿠가 혜자 음식인 사람ㅋㅋㅋㅋㅋㅋ,2026-03-03T09:45:00Z,22.0,True,184322,2361.0,109.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,E5vCQCUv5W0,🔥배그 프로 코치가 알려주는 감도 설정 세팅 방법 배린이는 꼭 보세요!,2026-03-04T09:45:00Z,1558.0,False,64545,1319.0,167.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,glBSXmBxK-o,베릴 노파츠 30발 1대4 누악 따기,2026-03-06T10:30:00Z,16.0,True,302011,2852.0,89.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,2FSsK8HMBEc,접이식 방패 활용한 교전 센스로 1대4 누악 따기,2026-03-09T09:56:40Z,23.0,True,176785,1621.0,47.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,sVpPTd3jKkc,배그 9주년 숨겨진 쿠폰 보상 알려드립니다,2026-03-11T18:50:56Z,36.0,True,492813,10614.0,126.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,4IFIqrmoDrY,9주년 대기실 이벤트 독식하는 배그 파트너 ㅋㅋㅋㅋㅋㅋ,2026-03-12T09:45:00Z,33.0,True,296769,4527.0,65.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,tRcUI8sXE7w,배그 9주년 업데이트! 무료 패스부터 애스턴마틴 재출시 가성비로 뽑는법 이벤트 총 정리,2026-03-12T09:45:00Z,571.0,False,20967,230.0,54.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,Z7KUfiAmQho,배그 9주년 이벤트맵 천장 존버,2026-03-13T09:45:00Z,37.0,True,100137,837.0,44.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,Rgzn2Qyv29M,전프로 둘이서 스쿼드 돌리면 벌어지는 일,2026-03-17T09:45:00Z,58.0,True,30586,421.0,45.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,iEaq7cPWTSs,2단 버프 먹어버린 스르륵 근황 배그 총기 티어 정리 2026년 3월 ver.,2026-03-18T09:45:00Z,1235.0,False,68655,658.0,158.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,mOmSyywjAY4,3월 21일에 꼭 배그를 해야 되는 이유,2026-03-19T12:40:23Z,36.0,True,156433,3762.0,153.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,Zy4H_l4Mz0I,배그 9주년 이벤트 G코인 받는법 알려드립니다,2026-03-20T09:45:00Z,47.0,True,61878,2706.0,1252.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,48KHDzeZKGc,버리기 아까운 배그 킬 모음,2026-03-20T13:38:15Z,110.0,False,5028,187.0,47.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,lea6hSmLnPU,버리기 아까운 배그 킬 모음집,2026-03-23T09:45:00Z,60.0,True,56119,795.0,61.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,hYbqEqgAhi0,태민98이 보고 감탄한 스트리머 사칭범(?),2026-03-26T10:30:00Z,39.0,True,224171,2323.0,62.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,TTsjxKRWF4o,"모니터 마우스 바꾸고 레전드 킬,딜 찍었습니다 (주작아님)",2026-03-28T09:45:00Z,967.0,False,19361,455.0,524.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,X4dqX7pUl7Y,경쟁전에서 레전드 팀킬 해버렸습니다,2026-03-30T12:00:14Z,50.0,True,176171,2039.0,45.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,lvT5wU5Vuvo,경쟁전 역대급 샷발로 해적질 역관광 시키기,2026-04-02T09:45:00Z,17.0,True,52242,396.0,19.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,PnfgVBfHJDo,🔥한국 최초 공개! 퀄리티 미친 신규 모드 출시 이게 배그라고? ㄷㄷ;;,2026-04-05T07:00:00Z,993.0,False,35811,399.0,116.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,6VowEpSN7AQ,미쳐버린 배틀그라운드 맵 퀄리티 근황;;,2026-04-05T09:45:00Z,26.0,True,109257,840.0,59.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,BdEC_VtLgeo,배그 수직 손잡이 시대는 끝났습니다 1황 손잡이의 등장,2026-04-07T09:45:00Z,53.0,True,238155,3895.0,470.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,AqPWHMP7VcE,배그 9년만에 손잡이 갈아탑니다.,2026-04-08T14:13:44Z,29.0,True,174419,1538.0,101.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,TsFrFKIZEvg,콜라보 컨텐더 이브 출시! 그리고 손잡이 끝판왕 틸티드 그립 등장;;,2026-04-08T14:25:04Z,700.0,False,13210,168.0,52.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,frrb8g2r7oM,배그 레전드 스킨 에스파 캐릭터 재출시,2026-04-12T09:45:00Z,20.0,True,203548,2050.0,284.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,zPGC9LJ0CZ4,현재 패치로 난리난 배틀그라운드 상태,2026-04-14T09:45:00Z,40.0,True,269593,1940.0,164.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,nrkC-CsSuAw,쇼츠 조회수 300만 나왔던 배그 역사상 가장 악랄한 플레이 영상ㅋㅋㅋㅋㅋㅋㅋㅋ,2026-04-16T11:45:00Z,791.0,False,3227,82.0,14.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,fwtEYYCL3gE,총보다 로드킬로 딜을 더 많이 넣는 사람,2026-04-18T09:45:00Z,59.0,True,87347,696.0,21.0
3950,UC9aktiWNGpSJKLshflga5yw,왓구홍길동,2F8qwsRDo2Q,역대급 반응속도로 1대7 이기고 치킨,2026-04-21T09:45:00Z,59.0,True,126294,1290.0,44.0
